episode,total_reward,avg_reward_per_decision,epsilon
365,-628238.0,-2817.2108,0.334
366,-482798.0,-2126.8634,0.333
367,-497389.0,-2281.6009,0.332
368,-550071.0,-2558.4698,0.331
369,-438478.0,-1984.0633,0.33
370,-575246.0,-2545.3363,0.329
371,-553829.0,-2575.9488,0.328
372,-584783.0,-2610.6384,0.327
373,-479065.0,-2167.7149,0.3261
374,-494227.0,-2246.4864,0.3251
375,-460069.0,-2053.8795,0.3241
376,-562018.0,-2578.0642,0.3231
377,-924154.0,-4239.2385,0.3222
378,-474585.0,-2109.2667,0.3212
379,-460504.0,-2093.2,0.3202
380,-437063.0,-1995.7215,0.3193
381,-441181.0,-1943.5286,0.3183
382,-404306.0,-1829.4389,0.3174
383,-525332.0,-2355.7489,0.3164
384,-517219.0,-2340.3575,0.3155
385,-460451.0,-2064.8027,0.3145
386,-381767.0,-1719.6712,0.3136
387,-478736.0,-2176.0727,0.3126
388,-473618.0,-2095.6549,0.3117
389,-477132.0,-2188.6789,0.3108
390,-526862.0,-2405.7626,0.3098
391,-802746.0,-3583.6875,0.3089
392,-476573.0,-2166.2409,0.308
393,-489197.0,-2136.2314,0.307
394,-527606.0,-2245.1319,0.3061
395,-628540.0,-2844.0724,0.3052
396,-520064.0,-2332.1256,0.3043
397,-480322.0,-2163.6126,0.3034
398,-539534.0,-2557.0332,0.3025
399,-606886.0,-2783.8807,0.3016
400,-455231.0,-2005.4229,0.3007
401,-484178.0,-2210.8584,0.2997
402,-410309.0,-1839.9507,0.2989
403,-596412.0,-2761.1667,0.298
404,-584765.0,-2745.3756,0.2971
405,-422961.0,-1871.5088,0.2962
406,-520329.0,-2302.3407,0.2953
407,-490957.0,-2283.5209,0.2944
408,-579970.0,-2636.2273,0.2935
409,-394793.0,-1802.7078,0.2926
410,-439590.0,-1998.1364,0.2918
411,-429600.0,-1935.1351,0.2909
412,-406483.0,-1814.6562,0.29
413,-460354.0,-2092.5182,0.2891
414,-436979.0,-1950.7991,0.2883
415,-448630.0,-1993.9111,0.2874
416,-511039.0,-2322.9045,0.2865
417,-683014.0,-3191.6542,0.2857
418,-448027.0,-2036.4864,0.2848
419,-577771.0,-2638.2237,0.284
420,-376740.0,-1659.6476,0.2831
421,-495666.0,-2164.4803,0.2823
422,-454455.0,-2019.8,0.2814
423,-459180.0,-2096.7123,0.2806
424,-583074.0,-2626.4595,0.2797
425,-600114.0,-2791.2279,0.2789
426,-397345.0,-1712.694,0.2781
427,-489568.0,-2215.2398,0.2772
428,-465865.0,-2070.5111,0.2764
429,-371099.0,-1664.1211,0.2756
430,-565371.0,-2512.76,0.2747
431,-496479.0,-2309.2047,0.2739
432,-482437.0,-2153.7366,0.2731
433,-423156.0,-1872.3717,0.2723
434,-441427.0,-1870.4534,0.2715
435,-550216.0,-2434.5841,0.2706
436,-384660.0,-1672.4348,0.2698
437,-453366.0,-2042.1892,0.269
438,-464547.0,-2121.2192,0.2682
439,-655501.0,-3034.7269,0.2674
440,-461809.0,-2061.6473,0.2666
441,-636105.0,-3102.9512,0.2658
442,-498607.0,-2385.6794,0.265
443,-388996.0,-1879.2077,0.2642
444,-720027.0,-3380.4085,0.2634
445,-432755.0,-1914.8451,0.2626
446,-487759.0,-2217.0864,0.2618
447,-396424.0,-1769.75,0.2611
448,-444308.0,-2010.4434,0.2603
449,-409649.0,-1923.2347,0.2595
450,-434855.0,-2100.7488,0.2587
451,-484655.0,-2173.3408,0.2579
452,-458981.0,-2058.2108,0.2572
453,-761424.0,-3296.2078,0.2564
454,-440930.0,-1995.1584,0.2556
455,-425551.0,-1882.969,0.2549
