episode,total_reward,avg_reward_per_decision,epsilon
344,-465909.0,-5064.2283,0.3557
345,-694997.0,-6881.1584,0.3547
346,-696508.0,-7489.3333,0.3536
347,-432521.0,-4650.7634,0.3525
348,-632942.0,-7111.7079,0.3515
349,-1439804.0,-14691.8776,0.3504
350,-927494.0,-10660.8506,0.3494
351,-300765.0,-3199.6277,0.3483
352,-393563.0,-4142.7684,0.3473
353,-721955.0,-7599.5263,0.3463
354,-553139.0,-5644.2755,0.3452
355,-330700.0,-3845.3488,0.3442
356,-721737.0,-8109.4045,0.3431
357,-321862.0,-3251.1313,0.3421
358,-1060474.0,-11783.0444,0.3411
359,-506946.0,-5510.2826,0.3401
360,-708073.0,-7453.4,0.339
361,-455903.0,-4652.0714,0.338
362,-468489.0,-5092.2717,0.337
363,-376584.0,-3922.75,0.336
364,-720615.0,-7918.8462,0.335
365,-918733.0,-9670.8737,0.334
366,-364852.0,-3612.396,0.333
367,-898643.0,-9875.1978,0.332
368,-991988.0,-11402.1609,0.331
369,-725743.0,-7481.8866,0.33
370,-731783.0,-7544.1546,0.329
371,-870590.0,-9781.9101,0.328
372,-325191.0,-3534.6848,0.327
373,-525556.0,-5255.56,0.3261
374,-446545.0,-4907.0879,0.3251
375,-572022.0,-5778.0,0.3241
376,-537668.0,-5486.4082,0.3231
377,-439011.0,-4573.0312,0.3222
378,-1426974.0,-16215.6136,0.3212
379,-1118489.0,-12026.7634,0.3202
380,-430799.0,-4632.2473,0.3193
381,-358974.0,-3663.0,0.3183
382,-397273.0,-4181.8211,0.3174
383,-506445.0,-5504.837,0.3164
384,-675166.0,-7259.8495,0.3155
385,-750319.0,-7503.19,0.3145
386,-1288896.0,-14321.0667,0.3136
387,-466022.0,-5010.9892,0.3126
388,-655367.0,-7046.957,0.3117
389,-575598.0,-6325.2527,0.3108
390,-985859.0,-10487.8617,0.3098
391,-994871.0,-10472.3263,0.3089
392,-344072.0,-3584.0833,0.308
393,-326415.0,-3472.5,0.307
394,-392029.0,-4355.8778,0.3061
395,-784452.0,-7844.52,0.3052
396,-1695427.0,-18036.4574,0.3043
397,-1237372.0,-13449.6957,0.3034
398,-494125.0,-5094.0722,0.3025
399,-347963.0,-3550.6429,0.3016
400,-915822.0,-9067.5446,0.3007
401,-347591.0,-3620.7396,0.2997
402,-647933.0,-6892.9043,0.2989
