episode,total_reward,avg_reward_per_decision,epsilon
161,-362941.0,-4775.5395,0.6165
162,-309121.0,-3360.0109,0.6146
163,-329798.0,-3705.5955,0.6128
164,-305337.0,-4017.5921,0.611
165,-347924.0,-4349.05,0.6091
166,-305625.0,-3868.6709,0.6073
167,-253646.0,-3170.575,0.6055
168,-326170.0,-3706.4773,0.6037
169,-337380.0,-4016.4286,0.6018
170,-307701.0,-3996.1169,0.6
171,-277033.0,-3462.9125,0.5982
172,-299452.0,-3651.8537,0.5964
173,-314364.0,-3613.3793,0.5947
174,-320684.0,-4581.2,0.5929
175,-337130.0,-4214.125,0.5911
176,-332993.0,-4162.4125,0.5893
177,-289457.0,-3664.0127,0.5875
178,-277142.0,-3421.5062,0.5858
179,-316370.0,-3515.2222,0.584
180,-302817.0,-3480.6552,0.5823
181,-283521.0,-3457.5732,0.5805
182,-313669.0,-3524.3708,0.5788
183,-286231.0,-3328.2674,0.5771
184,-321555.0,-3533.5714,0.5753
185,-309632.0,-3730.506,0.5736
186,-312175.0,-3507.5843,0.5719
187,-308002.0,-3623.5529,0.5702
188,-301899.0,-3594.0357,0.5684
189,-312902.0,-3555.7045,0.5667
190,-333251.0,-3583.3441,0.565
191,-333295.0,-4166.1875,0.5633
192,-307734.0,-3419.2667,0.5617
193,-315113.0,-3988.7722,0.56
194,-338306.0,-4075.9759,0.5583
195,-293103.0,-3256.7,0.5566
196,-344430.0,-4305.375,0.5549
197,-281830.0,-3277.093,0.5533
198,-339623.0,-4468.7237,0.5516
199,-320570.0,-3727.5581,0.55
200,-339697.0,-3949.9651,0.5483
201,-312923.0,-4228.6892,0.5467
202,-340222.0,-4476.6053,0.545
203,-328784.0,-3779.1264,0.5434
204,-280473.0,-3790.1757,0.5418
205,-291125.0,-3164.4022,0.5401
206,-318694.0,-3663.1494,0.5385
207,-290895.0,-3343.6207,0.5369
208,-291899.0,-3279.764,0.5353
209,-311896.0,-3585.0115,0.5337
210,-419665.0,-5117.8659,0.5321
211,-302367.0,-3475.4828,0.5305
212,-348987.0,-4255.939,0.5289
213,-286963.0,-3119.163,0.5273
214,-275065.0,-3056.2778,0.5257
215,-271332.0,-3478.6154,0.5242
216,-296989.0,-3413.6667,0.5226
217,-289856.0,-3293.8182,0.521
218,-287106.0,-3190.0667,0.5195
219,-284613.0,-3602.6962,0.5179
220,-307740.0,-3457.7528,0.5163
221,-324382.0,-3908.2169,0.5148
222,-273583.0,-3377.5679,0.5132
223,-274967.0,-3234.9059,0.5117
224,-284673.0,-3128.2747,0.5102
225,-328210.0,-4102.625,0.5086
226,-304003.0,-3200.0316,0.5071
227,-295113.0,-3315.8764,0.5056
228,-317379.0,-3648.0345,0.5041
229,-341276.0,-3878.1364,0.5026
230,-319774.0,-3633.7955,0.5011
231,-341095.0,-4012.8824,0.4996
232,-236205.0,-2410.2551,0.4981
233,-332964.0,-3397.5918,0.4966
234,-289754.0,-3667.7722,0.4951
235,-291918.0,-3207.8901,0.4936
236,-287436.0,-3025.6421,0.4921
237,-291589.0,-3169.4457,0.4906
238,-316717.0,-3682.7558,0.4892
239,-296804.0,-3451.2093,0.4877
240,-308927.0,-3432.5222,0.4862
241,-328615.0,-3651.2778,0.4848
242,-329530.0,-3787.7011,0.4833
243,-263274.0,-3061.3256,0.4819
244,-350668.0,-4125.5059,0.4804
245,-282349.0,-3069.0109,0.479
246,-284089.0,-3228.2841,0.4775
247,-287544.0,-3058.9787,0.4761
248,-299384.0,-3326.4889,0.4747
249,-284148.0,-3228.9545,0.4733
250,-270123.0,-2784.7732,0.4718
251,-300036.0,-3333.7333,0.4704
252,-269944.0,-2999.3778,0.469
253,-304009.0,-3800.1125,0.4676
254,-270416.0,-2816.8333,0.4662
255,-261084.0,-2610.84,0.4648
256,-314480.0,-3573.6364,0.4634
