episode,total_reward,loss
205,-429326.0,3253009152.0
206,-350399.0,2014281600.0
207,-422537.0,2988879616.0
208,-350053.0,1876659968.0
209,-351992.0,2034375168.0
210,-402140.0,2637487104.0
211,-358185.0,2134883712.0
212,-513440.0,4142547968.0
213,-376921.0,2269624320.0
214,-625878.0,6501110272.0
215,-324158.0,1651946112.0
216,-416529.0,2811147008.0
217,-471641.0,3383447808.0
218,-435263.0,2941702656.0
219,-447779.0,3122898944.0
220,-408556.0,2475601664.0
221,-391379.0,2250135808.0
222,-391280.0,2298423040.0
223,-386894.0,2206205952.0
224,-394223.0,2296282880.0
225,-369540.0,1877789184.0
226,-428768.0,2646113536.0
227,-397858.0,2283706624.0
228,-351082.0,1741716352.0
229,-382718.0,2193940224.0
230,-359196.0,1824828032.0
231,-364498.0,1982255232.0
232,-636093.0,6576090624.0
233,-366202.0,1946662784.0
234,-403631.0,2436682752.0
235,-409189.0,2461133824.0
236,-481869.0,3318424064.0
237,-385433.0,2179819520.0
238,-410407.0,2456369152.0
239,-364234.0,1905361152.0
240,-401365.0,2282680576.0
241,-461873.0,3350517504.0
242,-319878.0,1473629184.0
243,-487813.0,3549551104.0
244,-450030.0,2859272192.0
245,-334221.0,1615518336.0
246,-381735.0,2155251712.0
247,-441449.0,2893522944.0
248,-376139.0,2067331840.0
249,-425348.0,2654152704.0
250,-350293.0,1778879488.0
251,-452678.0,2924066048.0
252,-359156.0,1858879872.0
253,-465769.0,3162337024.0
254,-415712.0,2517600768.0
255,-410922.0,2286582528.0
256,-445726.0,2810022656.0
257,-390779.0,2103278848.0
258,-418195.0,2576334336.0
259,-441892.0,2817853184.0
260,-348509.0,1778552704.0
261,-408105.0,2508480768.0
262,-368495.0,1941347968.0
263,-356097.0,1810586880.0
264,-388916.0,2158153984.0
265,-489577.0,3227852544.0
266,-297792.0,1218536192.0
267,-308411.0,1303292672.0
268,-299467.0,1228240896.0
269,-370161.0,1864335360.0
270,-392292.0,2282027776.0
271,-367950.0,1930687744.0
272,-408316.0,2263801344.0
273,-371530.0,1830196736.0
274,-351909.0,1736370944.0
275,-380815.0,2060139392.0
276,-351576.0,1686346368.0
277,-389594.0,1986113408.0
278,-348006.0,1630779008.0
279,-403478.0,2170981632.0
280,-545517.0,3980927232.0
281,-407951.0,2238615296.0
282,-345383.0,1669692800.0
283,-344475.0,1649437312.0
284,-574068.0,4685256192.0
285,-330924.0,1490236544.0
286,-410061.0,2323518976.0
287,-352990.0,1747748480.0
288,-401096.0,2168733184.0
289,-456445.0,2763783168.0
290,-429327.0,2500322816.0
291,-421418.0,2457306368.0
292,-340557.0,1549830016.0
293,-526609.0,3697305856.0
294,-459727.0,2898446336.0
295,-332588.0,1493060352.0
296,-430336.0,2483954944.0
297,-344955.0,1703674368.0
298,-401551.0,2292700160.0
299,-388352.0,2106131712.0
300,-406642.0,2254197760.0
301,-419940.0,2352080896.0
302,-401270.0,2143536640.0
303,-370592.0,1836599808.0
304,-551731.0,4335983104.0
305,-322966.0,1362042240.0
306,-327284.0,1485898880.0
307,-351446.0,1601984000.0
308,-461965.0,2959002368.0
309,-344446.0,1635998464.0
310,-329239.0,1475616128.0
311,-370306.0,1976317312.0
312,-287336.0,1113630336.0
313,-380294.0,2053715328.0
314,-365652.0,1890009728.0
315,-376663.0,1962004480.0
316,-359540.0,1799368448.0
317,-368311.0,1816665984.0
318,-601390.0,5294393856.0
319,-664960.0,6806097408.0
320,-382179.0,2077604992.0
321,-352453.0,1687792256.0
322,-336771.0,1522624640.0
323,-310193.0,1319682816.0
324,-554332.0,4320869888.0
325,-601105.0,5071785984.0
326,-363846.0,1871021184.0
327,-319861.0,1356299264.0
328,-374314.0,1947031936.0
329,-372494.0,1891113088.0
330,-435245.0,2560570624.0
331,-494773.0,3229217024.0
332,-338366.0,1573655936.0
333,-364888.0,1729457920.0
334,-364918.0,1723132544.0
335,-456594.0,2790578688.0
336,-338627.0,1574194048.0
337,-498380.0,3480256768.0
338,-335560.0,1509196416.0
339,-360426.0,1866745600.0
340,-461279.0,2870852608.0
341,-437834.0,2662900992.0
342,-364918.0,1722552832.0
343,-769261.0,9007894528.0
344,-336927.0,1523707520.0
345,-365119.0,1930193152.0
346,-278287.0,1022189568.0
347,-384791.0,2105034624.0
348,-421381.0,2459500544.0
349,-358701.0,1746830976.0
350,-453199.0,2777905664.0
351,-456561.0,2778890752.0
352,-674361.0,6868121088.0
353,-358585.0,1702865152.0
354,-390311.0,2048310656.0
355,-380616.0,2003715328.0
356,-395108.0,2091020032.0
357,-341479.0,1521973120.0
358,-365783.0,1763684096.0
359,-381783.0,1877127296.0
360,-392639.0,2073118848.0
361,-459154.0,2925036032.0
362,-375890.0,1896126976.0
363,-427481.0,2462703104.0
364,-405716.0,2171845888.0
365,-466128.0,2939360512.0
366,-381783.0,1876513664.0
367,-421196.0,2428397056.0
368,-373611.0,1892550400.0
369,-380616.0,2002562304.0
370,-433441.0,2511899136.0
371,-407091.0,2308128512.0
372,-358590.0,1695187328.0
373,-358590.0,1695104640.0
374,-371688.0,1796372096.0
375,-373611.0,1885244160.0
376,-368808.0,1980230016.0
377,-405746.0,2170696192.0
378,-381107.0,1932403968.0
379,-394388.0,2085694592.0
380,-389746.0,2090931200.0
381,-368808.0,1979786880.0
382,-388130.0,2070780544.0
383,-370853.0,1946251392.0
384,-371688.0,1795439872.0
385,-364918.0,1719039104.0
386,-388130.0,2070407040.0
387,-316158.0,1347577088.0
388,-380616.0,2000877312.0
389,-317521.0,1355957888.0
390,-317521.0,1355879936.0
391,-380616.0,2000598656.0
392,-405912.0,2169635840.0
393,-675469.0,6867159040.0
394,-379829.0,1922147968.0
395,-257499.0,864853760.0
396,-380017.0,1998655232.0
397,-317506.0,1360256384.0
398,-598175.0,5100319232.0
399,-257906.0,865718976.0
400,-429772.0,2520799232.0
401,-364918.0,1717557248.0
402,-406560.0,2303916800.0
403,-394388.0,2083304192.0
404,-382264.0,1867390976.0
405,-346429.0,1747070720.0
406,-381783.0,1872633088.0
407,-358800.0,1698495232.0
408,-675167.0,6862339072.0
409,-257906.0,865058688.0
410,-260058.0,879231616.0
411,-316158.0,1345747456.0
412,-406560.0,2302828544.0
413,-405716.0,2166858240.0
414,-346429.0,1746233216.0
415,-405716.0,2166632960.0
416,-358590.0,1691201792.0
417,-257906.0,864511040.0
418,-405716.0,2166290944.0
419,-358590.0,1690903168.0
420,-364918.0,1715665920.0
421,-373611.0,1887557760.0
422,-675469.0,6861157376.0
423,-456561.0,2770203648.0
424,-316158.0,1344680064.0
425,-317521.0,1352940032.0
426,-675167.0,6858448896.0
427,-406560.0,2301113344.0
428,-498561.0,3558491648.0
429,-380616.0,1996755968.0
430,-358590.0,1689777152.0
431,-498561.0,3557986304.0
432,-394388.0,2080085504.0
433,-346429.0,1744365312.0
434,-373611.0,1886160640.0
435,-429772.0,2516578304.0
436,-368808.0,1974262016.0
437,-394388.0,2079492352.0
438,-381783.0,1869036544.0
439,-406560.0,2299665920.0
440,-381783.0,1868796672.0
441,-368808.0,1973697024.0
442,-346429.0,1743430400.0
443,-364918.0,1713176320.0
444,-358590.0,1688272128.0
445,-368808.0,1973236736.0
446,-316158.0,1342745600.0
447,-406560.0,2298661888.0
448,-368808.0,1972886528.0
449,-388130.0,2063645568.0
450,-373611.0,1884342016.0
451,-380616.0,1994253824.0
452,-358590.0,1687376128.0
453,-675167.0,6852075520.0
454,-317305.0,1354476288.0
455,-394388.0,2077263104.0
456,-456561.0,2765297152.0
457,-433441.0,2501037568.0
458,-394388.0,2076876800.0
459,-456561.0,2774767616.0
460,-358590.0,1686453504.0
461,-358590.0,1686336000.0
462,-381490.0,1857749888.0
463,-317521.0,1349259264.0
464,-675167.0,6849289216.0
465,-317521.0,1349050880.0
466,-675167.0,6848769024.0
467,-316158.0,1340744704.0
468,-364963.0,1710366720.0
469,-405716.0,2159827456.0
470,-429772.0,2511752192.0
471,-354655.0,1699655168.0
472,-336988.0,1540752512.0
473,-498561.0,3550326784.0
474,-498561.0,3550128640.0
475,-257906.0,859999936.0
476,-394388.0,2074469120.0
477,-373611.0,1881021952.0
478,-429772.0,2510560256.0
479,-406560.0,2294345216.0
480,-429772.0,2510256640.0
481,-373611.0,1880502528.0
482,-498561.0,3548519936.0
483,-380616.0,1990236928.0
484,-394388.0,2073348352.0
485,-429772.0,2509489408.0
486,-394388.0,2073063424.0
487,-257906.0,858942976.0
488,-380616.0,1989567360.0
489,-381783.0,1862335360.0
490,-373611.0,1879306880.0
491,-257906.0,858580992.0
492,-373611.0,1879036416.0
493,-373611.0,1878900608.0
494,-346429.0,1737387776.0
495,-346429.0,1737260544.0
496,-346429.0,1737132544.0
497,-388130.0,2057308672.0
498,-456561.0,2758133248.0
499,-317521.0,1345278208.0
500,-368808.0,1966199040.0
