episode,total_reward,loss
104,-978006.0,76064702464.0
105,-431412.0,9906185216.0
106,-389492.0,8377549824.0
107,-878893.0,54200627200.0
108,-326299.0,6073442304.0
109,-2053175.0,343200333824.0
110,-741421.0,36147548160.0
111,-443595.0,12342956032.0
112,-1017643.0,70079782912.0
113,-352444.0,6732117504.0
114,-489345.0,14742981632.0
115,-1806309.0,236093227008.0
116,-324056.0,5781275648.0
117,-401809.0,10344601600.0
118,-549971.0,19174297600.0
119,-508171.0,16504744960.0
120,-556084.0,20784730112.0
121,-1261827.0,116265164800.0
122,-1510620.0,146249908224.0
123,-1242778.0,102719012864.0
124,-489614.0,15753266176.0
125,-688718.0,26851229696.0
126,-1215043.0,104076328960.0
127,-376485.0,8590803968.0
128,-503213.0,16103198720.0
129,-1463791.0,129620377600.0
130,-406305.0,9727381504.0
131,-678977.0,29330692096.0
132,-1593662.0,164311498752.0
133,-695145.0,34412937216.0
134,-452264.0,11408940032.0
135,-383014.0,7767396864.0
136,-446081.0,10984459264.0
137,-1892406.0,283453325312.0
138,-840511.0,44405747712.0
139,-377715.0,8183694336.0
140,-327215.0,5676930048.0
141,-1160678.0,94459518976.0
142,-342858.0,6225445376.0
143,-316226.0,5119917568.0
144,-760597.0,42056519680.0
145,-314326.0,5103253504.0
146,-348767.0,7095353344.0
147,-763110.0,38394351616.0
148,-652546.0,25646942208.0
149,-494959.0,15165423616.0
150,-268074.0,3680046336.0
151,-262658.0,3512435456.0
152,-1062214.0,73781469184.0
153,-530632.0,16785260544.0
154,-315952.0,5211950080.0
155,-713641.0,33913389056.0
156,-314594.0,5119380480.0
157,-1049771.0,65981145088.0
158,-744072.0,36236996608.0
159,-324742.0,6086611968.0
160,-532665.0,18090033152.0
161,-555682.0,19282741248.0
162,-294629.0,4632364544.0
163,-293401.0,4319110656.0
164,-312961.0,5332046848.0
165,-284933.0,3945984256.0
166,-899782.0,48984444928.0
167,-431007.0,10717010944.0
168,-292251.0,4233340416.0
169,-625685.0,25530404864.0
170,-1424127.0,140379553792.0
171,-466341.0,12830917632.0
172,-607231.0,24592510976.0
173,-288551.0,4356857344.0
174,-866477.0,48683425792.0
175,-996037.0,65152876544.0
176,-524099.0,17859753984.0
177,-417559.0,9562651648.0
178,-269705.0,3519843072.0
179,-365164.0,7737947136.0
180,-602691.0,23571339264.0
181,-866477.0,48681996288.0
182,-592465.0,20920326144.0
183,-722622.0,31214061568.0
184,-296864.0,4692011520.0
185,-824409.0,49451085824.0
186,-319484.0,5726956032.0
187,-272137.0,3594723072.0
188,-324425.0,5858601984.0
189,-592465.0,20234647552.0
190,-592465.0,21154258944.0
191,-886573.0,58194374656.0
192,-319484.0,5796385792.0
193,-374327.0,8558436864.0
194,-1109068.0,80141484032.0
195,-454350.0,11666866176.0
196,-758060.0,40903000064.0
197,-902901.0,60433416192.0
198,-314242.0,5530197504.0
199,-313495.0,5573952512.0
200,-607231.0,24291747840.0
201,-319484.0,5865548288.0
202,-304564.0,5137837568.0
203,-482054.0,13325451264.0
204,-524099.0,17215633408.0
205,-296864.0,4690679296.0
206,-277541.0,4124710400.0
207,-374327.0,8455226368.0
208,-727062.0,32018401280.0
209,-508915.0,16224210944.0
210,-374327.0,8556794368.0
211,-955614.0,62847340544.0
212,-296864.0,4747374080.0
213,-592465.0,20915560448.0
214,-312961.0,5328710144.0
215,-422616.0,9778562048.0
216,-1317190.0,119744479232.0
217,-592465.0,20914866176.0
218,-319296.0,5714174976.0
219,-2483463.0,461967785984.0
220,-479139.0,12600727552.0
221,-955614.0,63550234624.0
222,-727062.0,32374923264.0
223,-241553.0,2906086144.0
224,-607231.0,24286967808.0
225,-727062.0,32014462976.0
226,-524099.0,17212096512.0
227,-607231.0,24582471680.0
228,-1139852.0,93016760320.0
229,-866477.0,48132939776.0
230,-369085.0,7765020672.0
231,-866477.0,48668770304.0
232,-296864.0,4688588800.0
233,-866477.0,48668123136.0
234,-955614.0,63545565184.0
235,-2483463.0,461948813312.0
236,-312961.0,5326738432.0
237,-866477.0,48666787840.0
238,-1317190.0,119732781056.0
239,-319484.0,5792317440.0
240,-1317190.0,119731617792.0
241,-524099.0,17209290752.0
242,-1424127.0,141920239616.0
243,-625685.0,25216118784.0
244,-2483463.0,461936984064.0
245,-1424127.0,141918175232.0
246,-269705.0,3473086976.0
247,-269705.0,3473009152.0
248,-607231.0,24281163776.0
249,-607231.0,24280899584.0
250,-500757.0,14673348608.0
251,-607231.0,24280363008.0
252,-2483463.0,461925777408.0
253,-1317190.0,118393298944.0
254,-727062.0,32365961216.0
255,-269705.0,3472368128.0
256,-500757.0,14672164864.0
257,-866477.0,48659492864.0
258,-727062.0,32364687360.0
259,-1424127.0,141907984384.0
260,-955614.0,63534710784.0
261,-866477.0,48657907712.0
262,-866477.0,48657502208.0
263,-955614.0,63533326336.0
264,-524099.0,17204342784.0
265,-466341.0,12818046976.0
266,-727062.0,32002445312.0
267,-727062.0,32361684992.0
268,-367535.0,7867910144.0
269,-524099.0,17203159040.0
270,-625685.0,25208657920.0
271,-374327.0,8548731904.0
272,-607231.0,24274268160.0
273,-727062.0,32359579648.0
274,-296864.0,4684388352.0
275,-607231.0,24273328128.0
276,-367535.0,7866717184.0
277,-607231.0,24272691200.0
278,-500757.0,14667390976.0
279,-972784.0,73614172160.0
280,-269705.0,3470125568.0
281,-625685.0,25205225472.0
282,-1317190.0,119702855680.0
283,-524099.0,17199648768.0
284,-955614.0,63522865152.0
285,-972784.0,73610493952.0
286,-972784.0,73609871360.0
287,-524099.0,17198587904.0
288,-625685.0,25202917376.0
289,-500757.0,14664747008.0
290,-524099.0,17197776896.0
291,-1424127.0,141880918016.0
292,-374327.0,8545086976.0
293,-2483463.0,461858275328.0
294,-296864.0,4681943040.0
295,-269705.0,3468601856.0
296,-369085.0,7755384320.0
297,-312961.0,5319364608.0
298,-972784.0,73602064384.0
299,-269705.0,3468172288.0
300,-374327.0,8543578624.0
301,-972784.0,73600032768.0
302,-312961.0,5318628352.0
303,-625685.0,25197651968.0
304,-1317190.0,119684579328.0
305,-727062.0,32347066368.0
306,-466341.0,12809144320.0
307,-972784.0,73595863040.0
308,-312961.0,5317716480.0
309,-972784.0,73594437632.0
310,-2483463.0,461825310720.0
311,-319484.0,5713093632.0
312,-2483463.0,461821214720.0
313,-312961.0,5316934144.0
314,-312961.0,5316774912.0
315,-955614.0,63504900096.0
316,-866477.0,48631668736.0
317,-524099.0,17189847040.0
318,-955614.0,63502991360.0
319,-2483463.0,461806534656.0
320,-955614.0,63501705216.0
321,-625685.0,25190735872.0
322,-625685.0,25190328320.0
323,-1317190.0,119666900992.0
324,-312961.0,5315140096.0
325,-296864.0,4677569536.0
326,-866477.0,48625967104.0
327,-955614.0,63497068544.0
328,-374327.0,8537752064.0
329,-319484.0,5710060544.0
330,-500757.0,14653338624.0
331,-727062.0,32335128576.0
332,-500757.0,14652716032.0
333,-727062.0,32334145536.0
334,-607231.0,24251168768.0
335,-524099.0,17183891456.0
336,-955614.0,63490899968.0
337,-296864.0,4675678208.0
338,-972784.0,73572073472.0
339,-369085.0,7746768896.0
340,-312961.0,5312346112.0
341,-866477.0,48616873984.0
342,-955614.0,63486631936.0
343,-524099.0,17181067264.0
344,-2483463.0,461749551104.0
345,-607231.0,24246231040.0
346,-500757.0,14648188928.0
347,-296864.0,4674014720.0
348,-269705.0,3462114304.0
349,-1317190.0,119639752704.0
350,-524099.0,17178503168.0
351,-296864.0,4673326592.0
352,-369085.0,7743775232.0
353,-296864.0,4672977920.0
354,-296864.0,4672801792.0
355,-2483463.0,461722157056.0
356,-319484.0,5704968192.0
357,-312961.0,5309127680.0
358,-312961.0,5308929536.0
359,-312961.0,5308730368.0
360,-972784.0,73552855040.0
361,-466341.0,12793679872.0
362,-607231.0,24238067712.0
363,-955614.0,63470690304.0
364,-1317190.0,119622549504.0
365,-466341.0,12792383488.0
366,-866477.0,48600170496.0
367,-466341.0,12791721984.0
368,-367535.0,7848453120.0
369,-607231.0,24234496000.0
370,-524099.0,17170696192.0
371,-500757.0,14639296512.0
372,-592465.0,21101047808.0
373,-524099.0,17169451008.0
374,-1317190.0,119610277888.0
375,-269705.0,3458082304.0
376,-312961.0,5305187328.0
377,-374327.0,8525358080.0
378,-727062.0,32309252096.0
379,-972784.0,73534472192.0
380,-369085.0,7736625152.0
381,-1424127.0,141774323712.0
382,-625685.0,25162047488.0
383,-524099.0,17165172736.0
384,-972784.0,73529327616.0
385,-500757.0,14633806848.0
386,-369085.0,7734961152.0
387,-369085.0,7734679552.0
388,-727062.0,32302919680.0
389,-367535.0,7842954240.0
390,-2483463.0,461624901632.0
391,-367535.0,7842403328.0
392,-319484.0,5697025024.0
393,-1317190.0,119585275904.0
394,-625685.0,25155325952.0
395,-269705.0,3454737664.0
396,-466341.0,12781402112.0
397,-607231.0,24218923008.0
398,-296864.0,4664133120.0
399,-367535.0,7840146432.0
400,-955614.0,63438249984.0
401,-374327.0,8518124544.0
402,-866477.0,48572211200.0
403,-466341.0,12778702848.0
404,-1424127.0,141738704896.0
405,-625685.0,25148854272.0
406,-607231.0,24213493760.0
407,-727062.0,32290107392.0
408,-727062.0,32289400832.0
409,-955614.0,63429513216.0
410,-1317190.0,119561035776.0
411,-369085.0,7727531008.0
412,-1424127.0,141725384704.0
413,-625685.0,25143934976.0
414,-312961.0,5296184320.0
415,-296864.0,4660295168.0
416,-866477.0,48560050176.0
417,-374327.0,8512862720.0
418,-1424127.0,141715111936.0
419,-466341.0,12772216832.0
420,-466341.0,12771796992.0
421,-727062.0,32279928832.0
422,-592465.0,21075005440.0
423,-296864.0,4658393088.0
424,-1424127.0,141704577024.0
425,-607231.0,24201299968.0
426,-269705.0,3448946176.0
427,-727062.0,32275390464.0
428,-269705.0,3448546816.0
429,-269705.0,3448346112.0
430,-1424127.0,141693812736.0
431,-2483463.0,461489143808.0
432,-1317190.0,119526899712.0
433,-1317190.0,119525277696.0
434,-367535.0,7829329920.0
435,-524099.0,17139603456.0
436,-466341.0,12764852224.0
437,-1317190.0,119518691328.0
438,-500757.0,14609683456.0
439,-369085.0,7718246400.0
440,-2483463.0,461455949824.0
441,-312961.0,5288866816.0
442,-369085.0,7717190144.0
443,-312961.0,5288293376.0
444,-592465.0,21061701632.0
445,-369085.0,7716120576.0
446,-972784.0,73455501312.0
447,-312961.0,5287132160.0
448,-319484.0,5681905664.0
449,-312961.0,5286543360.0
450,-727062.0,32257005568.0
451,-369085.0,7713942016.0
452,-2483463.0,461410336768.0
453,-524099.0,17129439232.0
454,-1424127.0,141648134144.0
455,-972784.0,73443213312.0
456,-312961.0,5284450816.0
457,-607231.0,24178601984.0
458,-500757.0,14599173120.0
459,-1317190.0,119480836096.0
460,-524099.0,17125291008.0
461,-369085.0,7710203904.0
462,-369085.0,7709822976.0
463,-319484.0,5677257216.0
464,-312961.0,5281992704.0
465,-625685.0,25107890176.0
466,-607231.0,24171708416.0
467,-866477.0,48509599744.0
468,-2483463.0,461346045952.0
469,-374327.0,8493273088.0
470,-269705.0,3439411712.0
471,-367535.0,7816162304.0
472,-955614.0,63358545920.0
473,-972784.0,73417310208.0
474,-972784.0,73415827456.0
475,-466341.0,12746028032.0
476,-972784.0,73412820992.0
477,-2483463.0,461308231680.0
478,-727062.0,32232390656.0
479,-625685.0,25096925184.0
480,-500757.0,14586671104.0
481,-607231.0,24159698944.0
482,-312961.0,5276195840.0
483,-524099.0,17110899712.0
484,-2483463.0,461277691904.0
485,-625685.0,25092044800.0
486,-296864.0,4641192448.0
487,-625685.0,25090396160.0
488,-866477.0,48485842944.0
489,-592465.0,21030830080.0
490,-592465.0,21030082560.0
491,-625685.0,25087062016.0
492,-367535.0,7807863808.0
493,-500757.0,14578802688.0
494,-296864.0,4638713856.0
495,-466341.0,12735285248.0
496,-2483463.0,461223755776.0
497,-374327.0,8481059328.0
498,-369085.0,7695136768.0
499,-524099.0,17100163072.0
500,-296864.0,4636808192.0
501,-296864.0,4636486656.0
502,-466341.0,12731348992.0
503,-312961.0,5268955648.0
504,-466341.0,12730207232.0
505,-500757.0,14571231232.0
506,-866477.0,48464084992.0
507,-972784.0,73363587072.0
508,-955614.0,63309971456.0
509,-1424127.0,141527040000.0
510,-319484.0,5660969984.0
511,-269705.0,3429051392.0
512,-1317190.0,119376183296.0
513,-319484.0,5659838464.0
514,-319484.0,5659459072.0
515,-1424127.0,141512409088.0
516,-972784.0,73348300800.0
517,-466341.0,12722593792.0
518,-607231.0,24127266816.0
519,-955614.0,63293927424.0
520,-269705.0,3426577920.0
521,-296864.0,4629824512.0
522,-955614.0,63289450496.0
523,-625685.0,25058779136.0
524,-312961.0,5261179392.0
525,-296864.0,4628439040.0
526,-367535.0,7793083392.0
527,-296864.0,4627738624.0
528,-607231.0,24117800960.0
529,-866477.0,48434323456.0
530,-374327.0,8465091584.0
531,-955614.0,63275778048.0
532,-625685.0,25050284032.0
533,-500757.0,14552342528.0
534,-312961.0,5257280512.0
535,-607231.0,24110989312.0
536,-592465.0,20993036288.0
537,-269705.0,3421696768.0
538,-466341.0,12709586944.0
539,-972784.0,73307209728.0
540,-1317190.0,119313088512.0
541,-374327.0,8459374080.0
542,-319484.0,5648305152.0
543,-369085.0,7674048000.0
544,-607231.0,24102006784.0
545,-367535.0,7784071168.0
546,-1424127.0,141432291328.0
547,-1317190.0,119296409600.0
548,-625685.0,25034547200.0
549,-367535.0,7782106112.0
550,-607231.0,24095870976.0
551,-500757.0,14539265024.0
552,-466341.0,12700419072.0
553,-727062.0,32153571328.0
554,-1424127.0,141410238464.0
555,-369085.0,7667892224.0
556,-312961.0,5248265728.0
557,-367535.0,7778101760.0
558,-1424127.0,141398999040.0
559,-312961.0,5246988800.0
560,-296864.0,4615527424.0
561,-1424127.0,141390479360.0
562,-972784.0,73262931968.0
563,-500757.0,14530127872.0
564,-500757.0,14529350656.0
565,-2483463.0,460871303168.0
566,-592465.0,20965736448.0
567,-866477.0,48380043264.0
568,-312961.0,5243085824.0
569,-269705.0,3411788032.0
570,-1317190.0,119238721536.0
571,-866477.0,48373932032.0
572,-727062.0,32130363392.0
573,-1317190.0,119230873600.0
574,-319484.0,5634311168.0
575,-319484.0,5633851392.0
576,-727062.0,32125292544.0
577,-955614.0,63199272960.0
578,-312961.0,5238626304.0
579,-269705.0,3408493824.0
580,-955614.0,63193886720.0
581,-866477.0,48358342656.0
582,-319484.0,5630597632.0
583,-319484.0,5630126592.0
584,-500757.0,14513302528.0
585,-319484.0,5629180928.0
586,-269705.0,3406125824.0
587,-592465.0,20945055744.0
588,-866477.0,48347172864.0
589,-319484.0,5627272192.0
590,-972784.0,73204547584.0
591,-500757.0,14507464704.0
592,-607231.0,24049577984.0
593,-1424127.0,141294469120.0
594,-972784.0,73195814912.0
595,-369085.0,7645689856.0
596,-524099.0,17021848576.0
597,-1317190.0,119165730816.0
598,-374327.0,8426452992.0
599,-607231.0,24041279488.0
600,-466341.0,12665835520.0
601,-466341.0,12665062400.0
602,-312961.0,5227361280.0
603,-592465.0,20928430080.0
604,-972784.0,73173499904.0
605,-1317190.0,119142940672.0
606,-1317190.0,119140057088.0
607,-1317190.0,119137140736.0
608,-625685.0,24968062976.0
609,-319484.0,5617392640.0
610,-727062.0,32079826944.0
611,-374327.0,8418129920.0
612,-466341.0,12656392192.0
613,-269705.0,3396533248.0
614,-524099.0,17004574720.0
615,-625685.0,24959496192.0
616,-607231.0,24020398080.0
617,-367535.0,7744815104.0
618,-607231.0,24017872896.0
619,-972784.0,73138749440.0
620,-500757.0,14481936384.0
621,-319484.0,5611193344.0
622,-625685.0,24950771712.0
623,-972784.0,73129230336.0
624,-319484.0,5609609216.0
625,-727062.0,32058281984.0
626,-296864.0,4587197440.0
627,-269705.0,3391265024.0
628,-2483463.0,460475334656.0
629,-500757.0,14473580544.0
630,-2483463.0,460461539328.0
631,-296864.0,4584828416.0
632,-955614.0,63092781056.0
633,-955614.0,63090679808.0
634,-625685.0,24935419904.0
635,-466341.0,12637384704.0
636,-955614.0,63084347392.0
637,-367535.0,7732389888.0
638,-866477.0,48260292608.0
639,-625685.0,24928858112.0
640,-955614.0,63075827712.0
641,-466341.0,12632223744.0
642,-466341.0,12631355392.0
643,-466341.0,12630486016.0
644,-727062.0,32029655040.0
645,-367535.0,7727226880.0
646,-374327.0,8394169344.0
647,-500757.0,14456231936.0
648,-1424127.0,141106806784.0
649,-972784.0,73064742912.0
650,-592465.0,20874919936.0
651,-524099.0,16966234112.0
652,-1424127.0,141091962880.0
653,-972784.0,73054388224.0
654,-369085.0,7607904256.0
655,-374327.0,8387628032.0
656,-866477.0,48225902592.0
657,-312961.0,5198523904.0
658,-374327.0,8385411584.0
659,-972784.0,73038651392.0
660,-500757.0,14443158528.0
661,-319484.0,5588992000.0
662,-592465.0,20860104704.0
663,-1424127.0,141050380288.0
664,-319484.0,5587227648.0
665,-955614.0,63020433408.0
666,-369085.0,7599442432.0
667,-866477.0,48204054528.0
668,-369085.0,7598006272.0
669,-374327.0,8377133056.0
670,-972784.0,73009184768.0
671,-296864.0,4564677632.0
672,-269705.0,3372926976.0
673,-625685.0,24881876992.0
674,-466341.0,12602294272.0
675,-312961.0,5188112384.0
676,-592465.0,20842250240.0
677,-319484.0,5579420672.0
678,-1424127.0,140991987712.0
679,-955614.0,62987870208.0
680,-727062.0,31971321856.0
681,-866477.0,48175374336.0
682,-866477.0,48173277184.0
683,-319484.0,5575729152.0
684,-466341.0,12592703488.0
685,-374327.0,8364665344.0
686,-296864.0,4556550656.0
687,-269705.0,3366310400.0
688,-367535.0,7697495040.0
689,-972784.0,72956346368.0
690,-1424127.0,140943556608.0
691,-524099.0,16920320000.0
692,-625685.0,24853794816.0
693,-500757.0,14407931904.0
694,-972784.0,72941993984.0
695,-319484.0,5568175104.0
696,-296864.0,4550959104.0
697,-1317190.0,118840983552.0
698,-592465.0,20812861440.0
699,-369085.0,7574764032.0
700,-955614.0,62936702976.0
701,-269705.0,3359908864.0
702,-319484.0,5563664384.0
703,-955614.0,62929174528.0
704,-1317190.0,118814908416.0
705,-2483463.0,459887312896.0
706,-2483463.0,459878825984.0
707,-2483463.0,459870273536.0
708,-1424127.0,140867895296.0
709,-269705.0,3356161536.0
710,-319484.0,5558424576.0
711,-625685.0,24824254464.0
712,-466341.0,12564527104.0
713,-296864.0,4541155840.0
714,-367535.0,7677891584.0
715,-312961.0,5163219968.0
716,-592465.0,20787533824.0
717,-727062.0,31905402880.0
718,-319484.0,5553078784.0
719,-500757.0,14378021888.0
720,-972784.0,72864210944.0
721,-727062.0,31897907200.0
722,-269705.0,3349912064.0
723,-374327.0,8332985856.0
724,-367535.0,7670009856.0
725,-955614.0,62872018944.0
726,-1424127.0,140788547584.0
727,-367535.0,7667606528.0
728,-466341.0,12547534848.0
729,-955614.0,62861307904.0
730,-625685.0,24793325568.0
731,-500757.0,14363563008.0
732,-955614.0,62853201920.0
733,-269705.0,3344463872.0
734,-972784.0,72820260864.0
735,-866477.0,48054501376.0
736,-500757.0,14357409792.0
737,-500757.0,14356170752.0
738,-374327.0,8319646208.0
739,-369085.0,7542055936.0
740,-500757.0,14352433152.0
741,-607231.0,23833874432.0
742,-312961.0,5144985600.0
743,-972784.0,72791195648.0
744,-866477.0,48032743424.0
745,-296864.0,4521542656.0
746,-866477.0,48027848704.0
747,-374327.0,8311401472.0
748,-466341.0,12525325312.0
749,-1317190.0,118635642880.0
750,-1424127.0,140677513216.0
751,-312961.0,5138632704.0
752,-972784.0,72761491456.0
753,-1424127.0,140663144448.0
754,-866477.0,48007995392.0
755,-607231.0,23809099776.0
756,-607231.0,23807291392.0
757,-972784.0,72744648704.0
758,-727062.0,31825010688.0
759,-1317190.0,118592921600.0
760,-866477.0,47992811520.0
761,-367535.0,7639120896.0
762,-524099.0,16826509312.0
763,-269705.0,3328862976.0
764,-592465.0,20714321920.0
765,-727062.0,31810400256.0
766,-466341.0,12504403968.0
767,-866477.0,47974842368.0
768,-319484.0,5517200384.0
769,-319484.0,5516439040.0
770,-312961.0,5124804608.0
771,-2483463.0,459281170432.0
772,-1317190.0,118535847936.0
773,-319484.0,5513378816.0
774,-312961.0,5121815552.0
775,-374327.0,8284626944.0
776,-955614.0,62727192576.0
777,-466341.0,12491195392.0
778,-296864.0,4499726336.0
779,-500757.0,14301344768.0
780,-625685.0,24704745472.0
781,-592465.0,20686348288.0
782,-955614.0,62709014528.0
783,-367535.0,7619462656.0
784,-367535.0,7618545152.0
785,-2483463.0,459140169728.0
786,-866477.0,47924690944.0
787,-592465.0,20676214784.0
788,-367535.0,7614858240.0
789,-466341.0,12476403712.0
790,-374327.0,8269571584.0
791,-625685.0,24683857920.0
792,-972784.0,72621350912.0
793,-1317190.0,118440329216.0
794,-607231.0,23735623680.0
795,-312961.0,5105675264.0
796,-955614.0,62665564160.0
797,-367535.0,7606436864.0
798,-592465.0,20657270784.0
799,-369085.0,7486776832.0
800,-312961.0,5101719552.0
801,-1317190.0,118402670592.0
802,-466341.0,12459919360.0
803,-955614.0,62643326976.0
804,-972784.0,72576761856.0
805,-955614.0,62636900352.0
806,-2483463.0,458919804928.0
807,-312961.0,5096110592.0
808,-727062.0,31715782656.0
809,-1317190.0,118364250112.0
810,-374327.0,8248695808.0
811,-296864.0,4476239872.0
812,-466341.0,12446908416.0
813,-500757.0,14252963840.0
814,-500757.0,14251484160.0
815,-592465.0,20627040256.0
816,-592465.0,20625227776.0
817,-374327.0,8241170432.0
818,-625685.0,24630272000.0
819,-367535.0,7585142272.0
820,-374327.0,8237908992.0
821,-312961.0,5084641792.0
822,-312961.0,5083807744.0
823,-1424127.0,140297437184.0
824,-592465.0,20610590720.0
825,-524099.0,16729194496.0
826,-1424127.0,140280463360.0
827,-466341.0,12426855424.0
828,-369085.0,7457288192.0
829,-592465.0,20601307136.0
830,-466341.0,12422766592.0
831,-296864.0,4461163520.0
832,-369085.0,7453072384.0
833,-607231.0,23655428096.0
834,-369085.0,7450948608.0
835,-319484.0,5462315008.0
836,-592465.0,20588163072.0
837,-1424127.0,140217450496.0
838,-607231.0,23644669952.0
839,-524099.0,16705704960.0
840,-296864.0,4454164992.0
841,-1317190.0,118204121088.0
842,-319484.0,5456110592.0
843,-972784.0,72423440384.0
844,-972784.0,72419328000.0
845,-1424127.0,140170575872.0
846,-1424127.0,140164628480.0
847,-500757.0,14200864768.0
848,-625685.0,24567009280.0
849,-369085.0,7434753024.0
850,-312961.0,5059773440.0
851,-1424127.0,140134678528.0
852,-727062.0,31609192448.0
853,-312961.0,5057115136.0
854,-296864.0,4443034624.0
855,-1424127.0,140110495744.0
856,-296864.0,4441418752.0
857,-866477.0,47717122048.0
858,-2483463.0,458327130112.0
859,-374327.0,8193588224.0
860,-2483463.0,458302816256.0
861,-607231.0,23593545728.0
862,-269705.0,3269483008.0
863,-369085.0,7419198464.0
864,-319484.0,5436043264.0
865,-625685.0,24529260544.0
866,-369085.0,7415807488.0
867,-2483463.0,458217160704.0
868,-955614.0,62419443712.0
869,-296864.0,4430761984.0
870,-592465.0,20521351168.0
871,-592465.0,20519313408.0
872,-269705.0,3262788608.0
873,-955614.0,62400905216.0
874,-972784.0,72291794944.0
875,-312961.0,5037133824.0
876,-972784.0,72283021312.0
877,-367535.0,7524015616.0
878,-866477.0,47649398784.0
879,-296864.0,4422366720.0
880,-500757.0,14146609152.0
881,-374327.0,8166989824.0
882,-466341.0,12347676672.0
883,-866477.0,47632867328.0
884,-866477.0,47629533184.0
885,-269705.0,3253869056.0
886,-269705.0,3253172480.0
887,-2483463.0,457966682112.0
888,-955614.0,62344232960.0
889,-374327.0,8157018112.0
890,-466341.0,12335399936.0
891,-369085.0,7386712064.0
892,-592465.0,20475613184.0
893,-367535.0,7505829376.0
894,-500757.0,14122486784.0
895,-466341.0,12327630848.0
896,-466341.0,12326066176.0
897,-319484.0,5404210176.0
898,-369085.0,7378295808.0
899,-269705.0,3244005376.0
900,-1317190.0,117878538240.0
901,-2483463.0,457786064896.0
902,-374327.0,8140480512.0
903,-727062.0,31472893952.0
904,-500757.0,14104854528.0
905,-500757.0,14103070720.0
906,-312961.0,5007429632.0
907,-369085.0,7367310336.0
908,-312961.0,5005451264.0
909,-500757.0,14095901696.0
910,-972784.0,72128495616.0
911,-374327.0,8128784384.0
912,-1424127.0,139745230848.0
913,-866477.0,47530131456.0
914,-955614.0,62241972224.0
915,-727062.0,31438761984.0
916,-1424127.0,139717885952.0
917,-374327.0,8120867840.0
918,-592465.0,20418936832.0
919,-1424127.0,139697160192.0
920,-2483463.0,457531064320.0
921,-269705.0,3227990528.0
