episode,total_reward,avg_reward_per_decision,epsilon
336,-104077.0,-981.8585,0.3644
337,-90257.0,-884.8725,0.3633
338,-90505.0,-887.3039,0.3622
339,-90823.0,-873.2981,0.3611
340,-82591.0,-825.91,0.36
341,-95026.0,-913.7115,0.359
342,-102469.0,-1014.5446,0.3579
343,-101366.0,-984.1359,0.3568
344,-82235.0,-806.2255,0.3557
345,-98520.0,-947.3077,0.3547
346,-82461.0,-742.8919,0.3536
347,-79720.0,-705.4867,0.3525
348,-119517.0,-1171.7353,0.3515
349,-98458.0,-946.7115,0.3504
350,-95736.0,-886.4444,0.3494
351,-96673.0,-976.4949,0.3483
352,-96333.0,-944.4412,0.3473
353,-84006.0,-866.0412,0.3463
354,-95232.0,-881.7778,0.3452
355,-93429.0,-934.29,0.3442
356,-85005.0,-779.8624,0.3431
357,-97026.0,-980.0606,0.3421
358,-96628.0,-966.28,0.3411
359,-91997.0,-910.8614,0.3401
360,-87066.0,-791.5091,0.339
361,-99170.0,-935.566,0.338
362,-107633.0,-1055.2255,0.337
363,-94588.0,-927.3333,0.336
364,-84443.0,-804.219,0.335
365,-85868.0,-780.6182,0.334
366,-88506.0,-834.9623,0.333
367,-91093.0,-893.0686,0.332
368,-88071.0,-846.8365,0.331
369,-83837.0,-798.4476,0.33
370,-90612.0,-831.3028,0.329
371,-97705.0,-948.5922,0.328
372,-81138.0,-737.6182,0.327
373,-105251.0,-1031.8725,0.3261
374,-89076.0,-840.3396,0.3251
375,-85515.0,-712.625,0.3241
376,-95396.0,-891.5514,0.3231
377,-87015.0,-820.8962,0.3222
378,-97234.0,-982.1616,0.3212
379,-88898.0,-808.1636,0.3202
380,-97105.0,-933.7019,0.3193
381,-104185.0,-1031.5347,0.3183
382,-104231.0,-1031.9901,0.3174
383,-96124.0,-951.7228,0.3164
384,-92141.0,-853.1574,0.3155
385,-98960.0,-1009.7959,0.3145
386,-93823.0,-910.9029,0.3136
387,-97951.0,-859.2193,0.3126
388,-89025.0,-824.3056,0.3117
389,-85460.0,-776.9091,0.3108
390,-91721.0,-849.2685,0.3098
391,-94929.0,-921.6408,0.3089
392,-91739.0,-873.7048,0.308
393,-97930.0,-898.4404,0.307
394,-105338.0,-1022.699,0.3061
395,-94925.0,-887.1495,0.3052
396,-102177.0,-954.9252,0.3043
397,-101981.0,-935.6055,0.3034
398,-95301.0,-925.2524,0.3025
399,-91073.0,-813.1518,0.3016
400,-93644.0,-900.4231,0.3007
401,-92017.0,-876.3524,0.2997
402,-93338.0,-915.0784,0.2989
403,-92528.0,-907.1373,0.298
404,-87863.0,-784.4911,0.2971
405,-102431.0,-994.4757,0.2962
