episode,total_reward,loss
77,-699328.0,15548789760.0
78,-660662.0,12971604992.0
79,-626985.0,12096510976.0
80,-701919.0,16043603968.0
81,-968305.0,33156474880.0
82,-662179.0,13238775808.0
83,-602376.0,11334541312.0
84,-642559.0,12504328192.0
85,-667173.0,13868690432.0
86,-659317.0,13431159808.0
87,-679648.0,13845677056.0
88,-654164.0,13389962240.0
89,-585786.0,10086739968.0
90,-656063.0,13565742080.0
91,-587754.0,10289166336.0
92,-533809.0,8676442112.0
93,-603861.0,10566361088.0
94,-555465.0,9158236160.0
95,-631622.0,12356320256.0
96,-912303.0,25831024640.0
97,-540464.0,8731591680.0
98,-635477.0,12553179136.0
99,-672473.0,14060213248.0
100,-619194.0,10937586688.0
101,-627470.0,11962990592.0
102,-605811.0,10452882432.0
103,-660371.0,13679094784.0
104,-707055.0,15859162112.0
105,-691429.0,14269419520.0
106,-668160.0,13766191104.0
107,-632660.0,11977597952.0
108,-665892.0,13381852160.0
109,-632986.0,10783046656.0
110,-609271.0,10749520896.0
111,-635902.0,11421702144.0
112,-635923.0,11681399808.0
113,-592153.0,10524919808.0
114,-552858.0,8257700864.0
115,-650101.0,12017775616.0
116,-701609.0,13138566144.0
117,-548891.0,8218091520.0
118,-494822.0,6875281920.0
119,-663389.0,12126218240.0
120,-566678.0,8436786688.0
121,-910611.0,23121315840.0
122,-626599.0,10372040704.0
123,-579920.0,9872402432.0
124,-551597.0,8399819264.0
125,-456907.0,5176216064.0
126,-622663.0,10786631680.0
127,-519123.0,7345850368.0
128,-606590.0,9909426176.0
129,-768625.0,16130215936.0
130,-547160.0,7590701056.0
131,-693210.0,13714845696.0
132,-597098.0,9680195584.0
133,-508276.0,6874650112.0
134,-611811.0,10296588288.0
135,-533018.0,7505608192.0
136,-673655.0,12018179072.0
137,-576401.0,8696034304.0
138,-536823.0,8016597504.0
139,-564952.0,7649739264.0
140,-510295.0,6112667136.0
141,-671487.0,11603903488.0
142,-584546.0,7635700224.0
143,-600459.0,8904203264.0
144,-622173.0,10163165184.0
145,-461039.0,4621595136.0
146,-538895.0,6776600576.0
147,-614176.0,8537619456.0
148,-522417.0,5825359872.0
149,-674219.0,10248195072.0
150,-507370.0,5833991680.0
151,-670936.0,10928650240.0
152,-432977.0,4357956096.0
153,-563651.0,7797774336.0
154,-486905.0,5398012416.0
155,-570029.0,7388826112.0
156,-486606.0,5678436864.0
157,-614866.0,9267786752.0
158,-502763.0,5532632064.0
159,-611854.0,8669959168.0
160,-470027.0,5701955072.0
161,-509923.0,6182553088.0
162,-627237.0,9470393344.0
163,-487725.0,5247080448.0
164,-512396.0,5590791680.0
165,-487793.0,5075149824.0
166,-550999.0,6387820032.0
167,-551343.0,6189675008.0
168,-544851.0,6817948672.0
169,-638021.0,8641408000.0
170,-540371.0,6310495232.0
171,-509313.0,5586715136.0
172,-457654.0,4250974208.0
173,-664618.0,9679409152.0
174,-628245.0,8094892544.0
175,-547990.0,5822836224.0
176,-482713.0,4350165504.0
177,-430768.0,3172523776.0
178,-516741.0,5124883968.0
179,-471784.0,4164140544.0
180,-385695.0,2472176128.0
181,-441017.0,3346042880.0
182,-534872.0,5242963456.0
183,-436859.0,3217540096.0
184,-534008.0,4735836672.0
185,-419681.0,2849350400.0
186,-409922.0,2709701632.0
187,-512963.0,4386288640.0
188,-407089.0,2740290304.0
189,-444505.0,3206091520.0
190,-449537.0,3168618752.0
191,-515692.0,4380273152.0
192,-381488.0,2256930560.0
193,-373957.0,2223084800.0
194,-400080.0,2588404224.0
195,-489452.0,3719336448.0
196,-453048.0,3302973184.0
197,-381163.0,2198550528.0
198,-397796.0,2408946176.0
199,-443248.0,3317236480.0
200,-407923.0,2454012416.0
201,-426265.0,2791998976.0
202,-387248.0,2222981376.0
203,-362001.0,1874375680.0
204,-442875.0,3158594560.0
205,-388398.0,2232569344.0
206,-399685.0,2299824640.0
207,-416895.0,2468567552.0
208,-385912.0,2268331776.0
209,-448392.0,3211216128.0
210,-363075.0,1974000640.0
211,-479663.0,3826550528.0
212,-391619.0,2313888000.0
213,-341376.0,1740470272.0
214,-422050.0,2727899904.0
215,-396563.0,2573619456.0
216,-375290.0,2082866304.0
217,-336095.0,1621382528.0
218,-429332.0,2700115712.0
219,-408389.0,2519512576.0
220,-360119.0,1916431616.0
221,-378108.0,2247266560.0
222,-362630.0,1903250176.0
223,-503024.0,4237835776.0
224,-410170.0,2697191424.0
225,-364157.0,1886890496.0
226,-356731.0,1845425920.0
227,-369570.0,2012420992.0
228,-374554.0,1992226048.0
229,-471807.0,3164798720.0
230,-364120.0,2006557696.0
231,-379255.0,2143650048.0
232,-325202.0,1501528704.0
233,-391738.0,2135173888.0
234,-371152.0,2006432000.0
235,-319920.0,1443929344.0
236,-407683.0,2379433216.0
237,-381155.0,2022600832.0
238,-360360.0,1931264512.0
239,-344983.0,1681357824.0
240,-333458.0,1547771904.0
241,-400340.0,2483345920.0
242,-386599.0,2188671744.0
243,-500704.0,4074752256.0
244,-346632.0,1738590080.0
245,-439362.0,2870594560.0
246,-381824.0,2088077696.0
247,-334243.0,1542867584.0
248,-383197.0,2180670976.0
249,-375780.0,2095969664.0
250,-337500.0,1603012992.0
251,-371081.0,2027137536.0
252,-372330.0,2039097984.0
253,-372165.0,2051920896.0
254,-374499.0,1928363392.0
255,-374677.0,2078846464.0
256,-388478.0,2094976000.0
257,-360151.0,1892200960.0
258,-320991.0,1479761536.0
259,-371081.0,2019470848.0
260,-367747.0,1987457536.0
261,-334495.0,1609211904.0
262,-385158.0,2077456512.0
263,-371402.0,2034380288.0
264,-371470.0,2049135360.0
265,-371295.0,2041505664.0
266,-458484.0,3311576832.0
267,-370415.0,2039731456.0
268,-335420.0,1604198016.0
269,-386910.0,2089562496.0
270,-371081.0,2018885376.0
271,-369572.0,1925118592.0
272,-336247.0,1558100992.0
273,-372000.0,2013265408.0
274,-372624.0,2037045376.0
275,-371081.0,2018602624.0
276,-370338.0,2047130624.0
277,-330556.0,1549599488.0
278,-373006.0,2063365504.0
279,-370849.0,2026690432.0
280,-329434.0,1547310592.0
281,-329949.0,1554033664.0
282,-371081.0,2018189952.0
283,-319129.0,1424780032.0
284,-386910.0,2081025280.0
285,-367873.0,2008670592.0
286,-359686.0,1845770496.0
287,-371081.0,2017883392.0
288,-371081.0,2017820800.0
289,-372536.0,2021591808.0
290,-342781.0,1704348416.0
291,-367873.0,2015627008.0
292,-338111.0,1694193152.0
293,-404197.0,2327046144.0
294,-371081.0,2017437312.0
295,-367715.0,1949277952.0
296,-354342.0,1839916800.0
297,-386502.0,2064638720.0
298,-371081.0,2017174144.0
299,-371081.0,2017107328.0
300,-371081.0,2024296320.0
301,-371081.0,2016972288.0
302,-371081.0,2016904576.0
303,-366104.0,2000425344.0
304,-371081.0,2016767232.0
305,-382552.0,2009309696.0
306,-371081.0,2016628352.0
307,-371081.0,2016558336.0
308,-371081.0,2016487808.0
309,-371081.0,2016417024.0
310,-371081.0,2023599616.0
311,-370488.0,2022339200.0
312,-371081.0,2016201984.0
313,-371081.0,2016129792.0
314,-371081.0,2016056960.0
315,-371081.0,2015983616.0
316,-371458.0,2038813824.0
317,-371081.0,2015835904.0
318,-371081.0,2015761664.0
319,-372840.0,2049895808.0
320,-371081.0,2015611520.0
321,-371081.0,2015535872.0
322,-371081.0,2015459840.0
323,-371081.0,2015383296.0
324,-371081.0,2015306496.0
325,-371081.0,2015229184.0
326,-371081.0,2015151616.0
327,-371081.0,2015073536.0
328,-371081.0,2014994944.0
329,-371081.0,2014916096.0
330,-362862.0,1961282816.0
331,-371081.0,2014757120.0
332,-371081.0,2014676992.0
333,-371081.0,2014596608.0
334,-371081.0,2014515456.0
335,-371081.0,2014434048.0
336,-371081.0,2014352384.0
337,-371081.0,2014270464.0
338,-371081.0,2014187648.0
339,-371081.0,2014104832.0
340,-371081.0,2014021248.0
341,-371081.0,2021182976.0
342,-371081.0,2013853184.0
343,-371228.0,2022641280.0
344,-371081.0,2013683456.0
345,-371081.0,2013597824.0
346,-371081.0,2013511936.0
347,-371081.0,2013425664.0
348,-371081.0,2013338880.0
349,-371081.0,2013251840.0
350,-371081.0,2013164288.0
351,-371081.0,2013076224.0
352,-371081.0,2012987648.0
353,-371081.0,2012898944.0
354,-371081.0,2012809472.0
355,-371081.0,2012719872.0
356,-371081.0,2012629760.0
357,-371081.0,2012539136.0
358,-371081.0,2012448128.0
359,-371081.0,2012356736.0
360,-371081.0,2012264832.0
361,-371081.0,2012172672.0
362,-371081.0,2012079872.0
363,-371081.0,2011986816.0
364,-371081.0,2011893248.0
365,-371081.0,2011799040.0
366,-371081.0,2011704704.0
367,-371081.0,2011609728.0
368,-371081.0,2011514496.0
369,-371081.0,2011419136.0
370,-371081.0,2011322752.0
371,-398596.0,2196517376.0
372,-371295.0,2033384704.0
373,-371081.0,2011031552.0
374,-371081.0,2010933504.0
375,-371081.0,2010835200.0
376,-371081.0,2010736384.0
377,-371081.0,2010637312.0
378,-371081.0,2010537728.0
379,-371081.0,2010437376.0
380,-371081.0,2010336768.0
381,-371081.0,2010235648.0
382,-371081.0,2010134272.0
383,-371081.0,2010032384.0
384,-371081.0,2009930240.0
385,-371081.0,2009827328.0
386,-371081.0,2009723776.0
387,-371081.0,2009620096.0
388,-371081.0,2009516032.0
389,-371081.0,2009411328.0
390,-371081.0,2009306624.0
391,-371081.0,2009201024.0
392,-371081.0,2009095168.0
393,-371081.0,2008988416.0
394,-371081.0,2008881792.0
395,-371081.0,2008774528.0
396,-371081.0,2008666624.0
397,-371081.0,2008558336.0
398,-371081.0,2008449536.0
399,-371081.0,2008340736.0
400,-371081.0,2008230912.0
401,-371081.0,2008120832.0
402,-371081.0,2008010240.0
403,-371081.0,2007899392.0
404,-371081.0,2007787904.0
405,-371081.0,2007675904.0
406,-371081.0,2007563776.0
407,-371081.0,2007450752.0
408,-371081.0,2007337472.0
409,-371081.0,2007223552.0
410,-371081.0,2007109376.0
411,-371081.0,2006994688.0
412,-371081.0,2006879488.0
413,-371081.0,2006763776.0
414,-371081.0,2006647808.0
415,-371081.0,2006531328.0
416,-371081.0,2006414080.0
417,-371081.0,2006296320.0
418,-371470.0,2035905536.0
419,-371081.0,2006060032.0
420,-371081.0,2005940992.0
421,-371081.0,2005821440.0
422,-371081.0,2005701632.0
423,-371081.0,2005581056.0
424,-371081.0,2005460224.0
425,-371081.0,2005338880.0
426,-371081.0,2005217024.0
427,-371081.0,2005094912.0
428,-371081.0,2004972032.0
429,-371081.0,2004848640.0
430,-371081.0,2004724992.0
431,-371081.0,2004600832.0
432,-371081.0,2004476160.0
433,-371081.0,2004350592.0
434,-371081.0,2004225152.0
435,-371081.0,2004098816.0
436,-371081.0,2003971968.0
437,-371081.0,2003844992.0
438,-371081.0,2003717376.0
439,-371081.0,2003588864.0
440,-371081.0,2003460480.0
441,-371081.0,2003331328.0
442,-371081.0,2003201536.0
443,-371081.0,2003071488.0
444,-371081.0,2002940928.0
445,-371081.0,2002809600.0
446,-371081.0,2002678144.0
447,-371081.0,2002545920.0
448,-371081.0,2002413312.0
449,-371081.0,2002280192.0
450,-371081.0,2002146432.0
451,-371081.0,2002012288.0
452,-371081.0,2001877760.0
453,-371081.0,2001742720.0
454,-371081.0,2001607168.0
455,-371081.0,2001470720.0
456,-371081.0,2001334016.0
457,-371081.0,2001197056.0
458,-371081.0,2001059328.0
459,-371081.0,2000921344.0
460,-371081.0,2000782464.0
461,-371081.0,2000643072.0
462,-371081.0,2000503552.0
463,-371081.0,2000363392.0
464,-371081.0,2000222720.0
465,-371081.0,2000081408.0
466,-371081.0,1999939584.0
467,-371081.0,1999797248.0
468,-371081.0,1999654400.0
469,-371081.0,1999511296.0
470,-371081.0,1999367424.0
471,-371081.0,1999223040.0
472,-371081.0,1999078144.0
473,-371081.0,1998932736.0
474,-371081.0,1998786816.0
475,-371081.0,1998640512.0
476,-371081.0,1998493440.0
477,-371081.0,1998345984.0
478,-371081.0,1998198016.0
479,-371081.0,1998049536.0
480,-371081.0,1997900544.0
481,-371081.0,1997750912.0
482,-371081.0,1997600768.0
483,-371081.0,1997449984.0
484,-371081.0,1997298944.0
485,-371081.0,1997147264.0
486,-371081.0,1996994944.0
487,-371081.0,1996842240.0
488,-371081.0,1996688896.0
489,-371081.0,1996535296.0
490,-371081.0,1996380928.0
491,-371081.0,1996226048.0
492,-371081.0,1996070400.0
493,-371081.0,1995914496.0
494,-371081.0,1995758080.0
495,-371081.0,1995601152.0
496,-371081.0,1995443456.0
497,-371081.0,1995285504.0
498,-371081.0,1995126656.0
499,-371081.0,1994967552.0
500,-371081.0,1994807680.0
