episode,total_reward,avg_reward_per_decision,epsilon
327,-92139.0,-877.5143,0.3744
328,-93777.0,-1065.6477,0.3733
329,-93776.0,-1008.3441,0.3721
330,-93887.0,-948.3535,0.371
331,-87890.0,-925.1579,0.3699
332,-101817.0,-1118.8681,0.3688
333,-93281.0,-961.6598,0.3677
334,-86033.0,-819.3619,0.3666
335,-84122.0,-858.3878,0.3655
336,-93402.0,-1026.3956,0.3644
337,-97901.0,-1125.2989,0.3633
338,-80892.0,-860.5532,0.3622
339,-86366.0,-881.2857,0.3611
340,-101392.0,-1078.6383,0.36
341,-93206.0,-991.5532,0.359
342,-88990.0,-956.8817,0.3579
343,-81558.0,-876.9677,0.3568
344,-83422.0,-802.1346,0.3557
345,-88512.0,-951.7419,0.3547
346,-83735.0,-900.3763,0.3536
347,-93210.0,-960.9278,0.3525
348,-79793.0,-774.6893,0.3515
349,-87911.0,-861.8725,0.3504
350,-87540.0,-875.4,0.3494
351,-84355.0,-869.6392,0.3483
352,-86531.0,-848.3431,0.3473
353,-95510.0,-964.7475,0.3463
354,-87132.0,-917.1789,0.3452
355,-86136.0,-897.25,0.3442
356,-97581.0,-966.1485,0.3431
357,-85335.0,-853.35,0.3421
358,-77257.0,-830.7204,0.3411
359,-87062.0,-916.4421,0.3401
360,-94007.0,-949.5657,0.339
361,-90132.0,-979.6957,0.338
362,-94696.0,-996.8,0.337
363,-81769.0,-801.6569,0.336
364,-95202.0,-981.4639,0.335
365,-97227.0,-934.875,0.334
366,-89419.0,-982.6264,0.333
367,-86171.0,-879.2959,0.332
368,-77643.0,-792.2755,0.331
369,-95558.0,-975.0816,0.33
370,-86372.0,-855.1683,0.329
371,-83622.0,-788.8868,0.328
372,-90476.0,-869.9615,0.327
373,-93961.0,-958.7857,0.3261
374,-97237.0,-972.37,0.3251
375,-94239.0,-1013.3226,0.3241
376,-82233.0,-847.7629,0.3231
377,-85967.0,-914.5426,0.3222
378,-68933.0,-682.505,0.3212
379,-90098.0,-892.0594,0.3202
380,-91481.0,-896.8725,0.3193
381,-75321.0,-745.7525,0.3183
382,-80437.0,-812.4949,0.3174
383,-93124.0,-922.0198,0.3164
384,-103418.0,-1077.2708,0.3155
385,-83680.0,-853.8776,0.3145
386,-77196.0,-812.5895,0.3136
387,-89893.0,-898.93,0.3126
388,-98394.0,-983.94,0.3117
389,-97477.0,-1036.9894,0.3108
390,-84537.0,-889.8632,0.3098
391,-83842.0,-769.1927,0.3089
392,-82230.0,-814.1584,0.308
393,-75216.0,-759.7576,0.307
394,-96213.0,-1012.7684,0.3061
395,-92872.0,-901.6699,0.3052
396,-90461.0,-913.7475,0.3043
397,-91063.0,-919.8283,0.3034
398,-95451.0,-1004.7474,0.3025
399,-82201.0,-883.8817,0.3016
400,-96406.0,-945.1569,0.3007
401,-117138.0,-1233.0316,0.2997
402,-109972.0,-1078.1569,0.2989
403,-92051.0,-902.4608,0.298
404,-90159.0,-919.9898,0.2971
405,-83456.0,-826.297,0.2962
406,-85390.0,-889.4792,0.2953
407,-77897.0,-749.0096,0.2944
408,-88108.0,-908.3299,0.2935
409,-75049.0,-728.6311,0.2926
410,-76043.0,-731.1827,0.2918
411,-83683.0,-796.981,0.2909
412,-87555.0,-866.8812,0.29
413,-82677.0,-731.6549,0.2891
414,-105215.0,-1052.15,0.2883
415,-100181.0,-1022.2551,0.2874
416,-82648.0,-772.4112,0.2865
417,-95057.0,-1000.6,0.2857
418,-94280.0,-971.9588,0.2848
419,-101141.0,-1099.3587,0.284
420,-78907.0,-730.6204,0.2831
421,-79266.0,-825.6875,0.2823
422,-73372.0,-692.1887,0.2814
423,-88203.0,-856.3398,0.2806
424,-71388.0,-735.9588,0.2797
425,-93248.0,-888.0762,0.2789
426,-81510.0,-791.3592,0.2781
427,-88834.0,-915.8144,0.2772
428,-85760.0,-779.6364,0.2764
429,-82513.0,-808.951,0.2756
430,-97753.0,-987.404,0.2747
431,-88632.0,-777.4737,0.2739
432,-93989.0,-846.7477,0.2731
433,-78065.0,-709.6818,0.2723
434,-91802.0,-900.0196,0.2715
435,-86414.0,-872.8687,0.2706
436,-96822.0,-940.0194,0.2698
437,-78165.0,-730.514,0.269
438,-104032.0,-1061.551,0.2682
439,-90931.0,-937.433,0.2674
440,-86837.0,-851.3431,0.2666
441,-91810.0,-891.3592,0.2658
442,-94063.0,-950.1313,0.265
443,-96438.0,-1015.1368,0.2642
444,-75777.0,-658.9304,0.2634
445,-95770.0,-987.3196,0.2626
446,-87387.0,-865.2178,0.2618
447,-81366.0,-813.66,0.2611
448,-87028.0,-888.0408,0.2603
449,-85198.0,-819.2115,0.2595
450,-83866.0,-822.2157,0.2587
451,-85881.0,-833.7961,0.2579
452,-89076.0,-832.486,0.2572
453,-83436.0,-794.6286,0.2564
454,-86054.0,-869.2323,0.2556
455,-78503.0,-713.6636,0.2549
456,-94898.0,-903.7905,0.2541
457,-78663.0,-715.1182,0.2533
458,-73912.0,-739.12,0.2526
459,-83924.0,-847.7172,0.2518
460,-97908.0,-906.5556,0.2511
461,-92253.0,-971.0842,0.2503
462,-83770.0,-837.7,0.2496
463,-85457.0,-837.8137,0.2488
464,-74641.0,-632.5508,0.2481
465,-81002.0,-729.7477,0.2473
466,-77325.0,-750.7282,0.2466
467,-82186.0,-838.6327,0.2458
468,-99316.0,-1034.5417,0.2451
469,-85148.0,-810.9333,0.2444
470,-82551.0,-778.783,0.2436
471,-85614.0,-882.6186,0.2429
472,-78951.0,-759.1442,0.2422
473,-97110.0,-890.9174,0.2414
474,-96111.0,-933.1165,0.2407
475,-85977.0,-895.5938,0.24
476,-85855.0,-802.3832,0.2393
477,-76259.0,-747.6373,0.2386
478,-80860.0,-792.7451,0.2378
479,-74018.0,-679.0642,0.2371
480,-83331.0,-816.9706,0.2364
481,-83982.0,-743.2035,0.2357
482,-83451.0,-772.6944,0.235
483,-94480.0,-908.4615,0.2343
484,-98573.0,-938.7905,0.2336
485,-107879.0,-1057.6373,0.2329
486,-87480.0,-857.6471,0.2322
487,-78653.0,-778.7426,0.2315
488,-71558.0,-622.2435,0.2308
489,-91007.0,-883.5631,0.2301
490,-77122.0,-756.098,0.2294
491,-71006.0,-717.2323,0.2287
492,-79881.0,-746.5514,0.228
493,-84034.0,-893.9787,0.2274
494,-86473.0,-800.6759,0.2267
495,-88139.0,-872.6634,0.226
496,-71530.0,-644.4144,0.2253
497,-77830.0,-727.3832,0.2246
498,-80487.0,-752.215,0.224
499,-81569.0,-755.2685,0.2233
500,-72423.0,-703.1359,0.2226
501,-99792.0,-950.4,0.222
502,-85927.0,-826.2212,0.2213
503,-79607.0,-737.1019,0.2206
504,-78121.0,-744.0095,0.22
505,-90470.0,-766.6949,0.2193
506,-86521.0,-816.2358,0.2187
507,-97976.0,-951.2233,0.218
508,-92208.0,-861.757,0.2173
509,-84606.0,-854.6061,0.2167
510,-90873.0,-873.7788,0.216
511,-72518.0,-684.1321,0.2154
512,-88764.0,-861.7864,0.2147
513,-98217.0,-935.4,0.2141
514,-80528.0,-797.3069,0.2135
515,-83834.0,-830.0396,0.2128
516,-88366.0,-796.0901,0.2122
517,-73876.0,-631.4188,0.2115
518,-81421.0,-806.1485,0.2109
519,-77648.0,-718.963,0.2103
520,-86152.0,-742.6897,0.2096
521,-83622.0,-788.8868,0.209
522,-81209.0,-745.0367,0.2084
523,-71644.0,-622.9913,0.2078
524,-92916.0,-893.4231,0.2071
525,-83357.0,-841.9899,0.2065
526,-77849.0,-734.4245,0.2059
527,-84797.0,-831.3431,0.2053
528,-71267.0,-678.7333,0.2047
529,-102570.0,-986.25,0.2041
530,-78298.0,-767.6275,0.2034
531,-90342.0,-868.6731,0.2028
532,-74771.0,-705.3868,0.2022
533,-75071.0,-743.2772,0.2016
534,-85222.0,-835.5098,0.201
535,-96501.0,-901.8785,0.2004
536,-86433.0,-881.9694,0.1998
537,-90475.0,-904.75,0.1992
538,-82053.0,-781.4571,0.1986
539,-97374.0,-927.3714,0.198
540,-93743.0,-822.307,0.1974
541,-92817.0,-909.9706,0.1968
542,-81240.0,-759.2523,0.1962
543,-84564.0,-775.8165,0.1956
544,-84226.0,-787.1589,0.1951
545,-83753.0,-715.8376,0.1945
546,-77481.0,-662.2308,0.1939
547,-81137.0,-744.3761,0.1933
548,-81496.0,-776.1524,0.1927
549,-94289.0,-834.4159,0.1922
550,-86164.0,-805.271,0.1916
551,-84523.0,-812.7212,0.191
552,-72436.0,-689.8667,0.1904
553,-85618.0,-847.703,0.1899
554,-83122.0,-776.8411,0.1893
555,-78409.0,-670.1624,0.1887
556,-73710.0,-664.0541,0.1882
557,-94938.0,-895.6415,0.1876
558,-93201.0,-879.2547,0.187
559,-80065.0,-748.271,0.1865
560,-81776.0,-757.1852,0.1859
561,-74840.0,-712.7619,0.1853
562,-86152.0,-828.3846,0.1848
563,-94552.0,-892.0,0.1842
564,-86898.0,-843.6699,0.1837
565,-80572.0,-739.1927,0.1831
566,-72147.0,-674.271,0.1826
567,-72781.0,-706.6117,0.182
568,-82755.0,-788.1429,0.1815
569,-88155.0,-766.5652,0.1809
570,-79866.0,-676.8305,0.1804
571,-74230.0,-727.7451,0.1799
572,-96559.0,-910.934,0.1793
573,-91250.0,-829.5455,0.1788
574,-78039.0,-743.2286,0.1782
575,-79333.0,-770.2233,0.1777
576,-99667.0,-874.2719,0.1772
577,-86843.0,-851.402,0.1766
578,-89483.0,-820.945,0.1761
579,-78211.0,-692.1327,0.1756
580,-71168.0,-646.9818,0.1751
581,-76055.0,-655.6466,0.1745
582,-81839.0,-743.9909,0.174
583,-73825.0,-653.3186,0.1735
584,-85183.0,-774.3909,0.173
585,-81894.0,-787.4423,0.1725
586,-83427.0,-751.5946,0.1719
587,-83049.0,-814.2059,0.1714
588,-69008.0,-633.1009,0.1709
589,-81696.0,-742.6909,0.1704
590,-81760.0,-764.1121,0.1699
591,-85811.0,-817.2476,0.1694
592,-79030.0,-790.3,0.1689
593,-88097.0,-766.0609,0.1684
594,-83117.0,-748.8018,0.1679
595,-82927.0,-782.3302,0.1673
596,-75029.0,-682.0818,0.1668
597,-77221.0,-677.3772,0.1663
598,-89608.0,-837.4579,0.1658
599,-79212.0,-740.2991,0.1653
600,-74170.0,-674.2727,0.1649
601,-89304.0,-893.04,0.1644
602,-82464.0,-736.2857,0.1639
603,-84427.0,-753.8125,0.1634
604,-86360.0,-785.0909,0.1629
605,-83845.0,-762.2273,0.1624
606,-83233.0,-711.3932,0.1619
607,-75562.0,-726.5577,0.1614
608,-86073.0,-723.3025,0.1609
609,-76960.0,-740.0,0.1605
610,-82646.0,-772.3925,0.16
611,-78736.0,-709.3333,0.1595
612,-92218.0,-878.2667,0.159
613,-103707.0,-969.2243,0.1585
614,-73924.0,-642.8174,0.1581
615,-79487.0,-691.1913,0.1576
616,-107576.0,-1044.4272,0.1571
617,-70529.0,-647.055,0.1566
618,-89231.0,-803.8829,0.1562
619,-74797.0,-673.8468,0.1557
620,-97682.0,-896.1651,0.1552
621,-89726.0,-830.7963,0.1548
622,-74560.0,-626.5546,0.1543
623,-89461.0,-828.3426,0.1538
624,-77189.0,-728.1981,0.1534
625,-79640.0,-724.0,0.1529
626,-80240.0,-710.0885,0.1525
627,-92497.0,-848.5963,0.152
628,-76805.0,-775.8081,0.1516
629,-79971.0,-733.6789,0.1511
630,-79562.0,-736.6852,0.1506
631,-74762.0,-692.2407,0.1502
632,-80977.0,-786.1845,0.1497
633,-78955.0,-717.7727,0.1493
634,-85511.0,-756.7345,0.1488
635,-97572.0,-1027.0737,0.1484
636,-77714.0,-719.5741,0.148
637,-71277.0,-630.7699,0.1475
638,-80960.0,-778.4615,0.1471
639,-77758.0,-747.6731,0.1466
640,-71934.0,-631.0,0.1462
641,-70948.0,-656.9259,0.1457
642,-77284.0,-709.0275,0.1453
643,-70674.0,-642.4909,0.1449
644,-93532.0,-827.7168,0.1444
645,-91020.0,-820.0,0.144
646,-88519.0,-827.2804,0.1436
647,-76750.0,-710.6481,0.1431
648,-75112.0,-625.9333,0.1427
649,-77690.0,-642.0661,0.1423
650,-107780.0,-997.963,0.1419
651,-73816.0,-696.3774,0.1414
652,-75816.0,-689.2364,0.141
653,-82477.0,-723.4825,0.1406
654,-74563.0,-690.3981,0.1402
655,-78253.0,-657.5882,0.1397
656,-80857.0,-741.8073,0.1393
657,-77673.0,-706.1182,0.1389
658,-83951.0,-777.3241,0.1385
659,-78685.0,-715.3182,0.1381
660,-84647.0,-717.3475,0.1377
661,-76827.0,-724.783,0.1372
662,-76037.0,-697.5872,0.1368
663,-85487.0,-763.2768,0.1364
664,-83225.0,-792.619,0.136
