episode,total_reward,avg_reward_per_decision,epsilon
219,-536343.0,-2681.715,0.5179
220,-535071.0,-2500.3318,0.5163
221,-460698.0,-2183.4028,0.5148
222,-634707.0,-3066.2174,0.5132
223,-463296.0,-2105.8909,0.5117
224,-466506.0,-2221.4571,0.5102
225,-629874.0,-3013.7512,0.5086
226,-448555.0,-2166.9324,0.5071
227,-489988.0,-2367.0918,0.5056
228,-484118.0,-2230.9585,0.5041
229,-480555.0,-2277.5118,0.5026
230,-515969.0,-2399.8558,0.5011
231,-633341.0,-2945.7721,0.4996
232,-460024.0,-2244.0195,0.4981
233,-523951.0,-2448.3692,0.4966
234,-598030.0,-2990.15,0.4951
235,-563849.0,-2684.9952,0.4936
236,-724503.0,-3417.467,0.4921
237,-772630.0,-3593.6279,0.4906
238,-587682.0,-2785.2227,0.4892
239,-670221.0,-3222.2163,0.4877
240,-521392.0,-2482.819,0.4862
241,-654799.0,-3178.6359,0.4848
242,-521346.0,-2470.8341,0.4833
243,-814491.0,-3736.1972,0.4819
244,-516664.0,-2483.9615,0.4804
245,-547761.0,-2646.1884,0.479
246,-580263.0,-2886.8806,0.4775
247,-663909.0,-3238.5805,0.4761
248,-561444.0,-2673.5429,0.4747
249,-594187.0,-2725.6284,0.4733
250,-652419.0,-3092.0332,0.4718
251,-506582.0,-2367.2056,0.4704
252,-649162.0,-3136.0483,0.469
253,-556626.0,-2663.2823,0.4676
254,-502991.0,-2286.3227,0.4662
255,-620731.0,-2970.0048,0.4648
256,-615386.0,-3001.8829,0.4634
257,-513914.0,-2346.6393,0.462
258,-561964.0,-2688.823,0.4606
259,-477090.0,-2198.5714,0.4592
260,-573281.0,-2756.1587,0.4579
261,-487887.0,-2290.5493,0.4565
262,-424570.0,-1895.4018,0.4551
263,-719903.0,-3563.8762,0.4538
264,-396394.0,-1810.0183,0.4524
265,-520592.0,-2502.8462,0.451
266,-509576.0,-2415.0521,0.4497
267,-469322.0,-2143.0228,0.4483
268,-517038.0,-2350.1727,0.447
269,-480001.0,-2264.1557,0.4457
270,-563380.0,-2596.2212,0.4443
271,-453861.0,-2101.2083,0.443
272,-486650.0,-2350.9662,0.4417
273,-684569.0,-3069.8161,0.4403
274,-553012.0,-2525.1689,0.439
275,-459947.0,-2129.3843,0.4377
276,-508162.0,-2385.7371,0.4364
277,-639366.0,-2804.2368,0.4351
278,-567845.0,-2512.5885,0.4338
279,-462649.0,-2038.1013,0.4325
280,-576435.0,-2719.033,0.4312
281,-543800.0,-2460.6335,0.4299
282,-522251.0,-2321.1156,0.4286
283,-536374.0,-2578.7212,0.4273
284,-615031.0,-2795.5955,0.426
285,-577056.0,-2553.3451,0.4247
286,-503123.0,-2395.8238,0.4235
287,-533551.0,-2552.8756,0.4222
288,-483384.0,-2207.2329,0.4209
289,-538068.0,-2468.2018,0.4197
290,-527329.0,-2452.693,0.4184
291,-446305.0,-2028.6591,0.4171
292,-520458.0,-2333.8924,0.4159
293,-516718.0,-2306.7768,0.4146
294,-491490.0,-2244.2466,0.4134
295,-483833.0,-2250.386,0.4122
296,-556217.0,-2611.3474,0.4109
297,-515864.0,-2410.5794,0.4097
298,-543850.0,-2517.8241,0.4085
299,-576235.0,-2572.4777,0.4072
300,-397262.0,-1789.4685,0.406
301,-527527.0,-2397.85,0.4048
302,-551888.0,-2485.982,0.4036
303,-453476.0,-2051.9276,0.4024
304,-427943.0,-1910.4598,0.4012
305,-485883.0,-2228.8211,0.4
306,-466825.0,-2131.621,0.3988
307,-526854.0,-2352.0268,0.3976
308,-440674.0,-2012.21,0.3964
309,-537872.0,-2490.1481,0.3952
310,-564297.0,-2624.6372,0.394
311,-515153.0,-2341.6045,0.3928
312,-494639.0,-2228.1036,0.3916
313,-441559.0,-1887.0043,0.3905
314,-580574.0,-2568.9115,0.3893
315,-536654.0,-2507.729,0.3881
316,-451303.0,-2079.7373,0.387
317,-615227.0,-2746.5491,0.3858
318,-494253.0,-2186.9602,0.3846
319,-414780.0,-1772.5641,0.3835
320,-517820.0,-2311.6964,0.3823
321,-571184.0,-2516.2291,0.3812
322,-611958.0,-2731.9554,0.3801
323,-507594.0,-2307.2455,0.3789
324,-536444.0,-2405.5785,0.3778
325,-455233.0,-2050.5991,0.3766
326,-581916.0,-2621.2432,0.3755
327,-704627.0,-3371.4211,0.3744
328,-475131.0,-2179.5,0.3733
329,-603383.0,-2742.65,0.3721
330,-440538.0,-1966.6875,0.371
331,-612846.0,-2699.7621,0.3699
332,-596313.0,-2686.0946,0.3688
333,-507297.0,-2167.9359,0.3677
334,-506531.0,-2241.2876,0.3666
335,-543616.0,-2528.4465,0.3655
336,-565899.0,-2492.9471,0.3644
337,-485064.0,-2184.973,0.3633
338,-600116.0,-2679.0893,0.3622
339,-520178.0,-2322.2232,0.3611
340,-467820.0,-2051.8421,0.36
341,-490489.0,-2189.683,0.359
342,-447195.0,-2041.9863,0.3579
343,-493922.0,-2175.8678,0.3568
344,-467467.0,-2086.9062,0.3557
345,-689258.0,-3104.7658,0.3547
346,-534973.0,-2257.27,0.3536
347,-500504.0,-2254.5225,0.3525
348,-437355.0,-1909.8472,0.3515
349,-594625.0,-2585.3261,0.3504
350,-475345.0,-2094.0308,0.3494
351,-516091.0,-2205.5171,0.3483
352,-595486.0,-2623.2863,0.3473
353,-452981.0,-2077.8945,0.3463
354,-484745.0,-2135.4405,0.3452
355,-477709.0,-2104.4449,0.3442
356,-458730.0,-1994.4783,0.3431
357,-450249.0,-1974.7763,0.3421
358,-706359.0,-3031.5837,0.3411
359,-476803.0,-2082.1092,0.3401
360,-476410.0,-1976.805,0.339
361,-461176.0,-1970.8376,0.338
362,-477609.0,-2113.3142,0.337
363,-528953.0,-2319.9693,0.336
364,-423104.0,-1823.7241,0.335
365,-540402.0,-2467.589,0.334
366,-545917.0,-2448.0583,0.333
367,-463822.0,-2061.4311,0.332
368,-486687.0,-2125.2707,0.331
369,-511780.0,-2177.7872,0.33
370,-467286.0,-2067.6372,0.329
371,-480527.0,-2098.3712,0.328
372,-535746.0,-2329.3304,0.327
373,-491036.0,-2089.5149,0.3261
374,-1071457.0,-4826.3829,0.3251
375,-431173.0,-1842.6197,0.3241
376,-466104.0,-1934.0415,0.3231
377,-467880.0,-2098.1166,0.3222
378,-469260.0,-2085.6,0.3212
379,-465932.0,-2098.7928,0.3202
380,-500075.0,-2164.8268,0.3193
381,-514298.0,-2170.0338,0.3183
382,-546075.0,-2353.7716,0.3174
383,-451468.0,-1888.9874,0.3164
384,-426957.0,-1832.4335,0.3155
385,-463043.0,-1962.0466,0.3145
