episode,total_reward,avg_reward_per_decision,epsilon
155,-874964.0,-9831.0562,0.6277
156,-1112254.0,-13903.175,0.6258
157,-1298837.0,-14272.9341,0.6239
158,-1373254.0,-15258.3778,0.6221
159,-1183206.0,-14085.7857,0.6202
160,-922306.0,-10601.2184,0.6183
161,-1150493.0,-14381.1625,0.6165
162,-816138.0,-9952.9024,0.6146
163,-1211893.0,-13616.7753,0.6128
164,-1357054.0,-14135.9792,0.611
165,-1140056.0,-12955.1818,0.6091
166,-1267251.0,-15645.0741,0.6073
167,-1152991.0,-12532.5109,0.6055
168,-990796.0,-11937.3012,0.6037
169,-892205.0,-10496.5294,0.6018
170,-1111935.0,-12493.6517,0.6
171,-1146944.0,-12743.8222,0.5982
172,-1586004.0,-16020.2424,0.5964
173,-868710.0,-9760.7865,0.5947
174,-976786.0,-10503.0753,0.5929
175,-1268701.0,-15103.5833,0.5911
176,-969043.0,-10533.0761,0.5893
177,-1034953.0,-11628.6854,0.5875
178,-811779.0,-9224.7614,0.5858
179,-1170498.0,-14816.4304,0.584
180,-806799.0,-8317.5155,0.5823
181,-1065535.0,-13154.7531,0.5805
182,-757486.0,-8145.0108,0.5788
183,-1012016.0,-11767.6279,0.5771
184,-861836.0,-9367.7826,0.5753
185,-863037.0,-9589.3,0.5736
186,-866568.0,-10440.5783,0.5719
187,-1028767.0,-10944.3298,0.5702
188,-1026131.0,-10688.8646,0.5684
189,-1362347.0,-14970.8462,0.5667
190,-1182675.0,-12581.6489,0.565
191,-936647.0,-10524.1236,0.5633
192,-804180.0,-9928.1481,0.5617
193,-1052272.0,-11076.5474,0.56
194,-1271605.0,-13673.172,0.5583
195,-1052789.0,-11569.1099,0.5566
196,-1085754.0,-11931.3626,0.5549
197,-1194198.0,-14563.3902,0.5533
198,-1205990.0,-13861.954,0.5516
199,-1019856.0,-13244.8831,0.55
200,-1211944.0,-12494.268,0.5483
201,-985718.0,-11330.092,0.5467
202,-1060102.0,-12326.7674,0.545
203,-1280208.0,-13765.6774,0.5434
204,-1335321.0,-14358.2903,0.5418
205,-956385.0,-10745.8989,0.5401
206,-901225.0,-10013.6111,0.5385
207,-926888.0,-10653.8851,0.5369
208,-1127944.0,-14460.8205,0.5353
209,-1115685.0,-12260.2747,0.5337
210,-1099368.0,-12080.967,0.5321
211,-856811.0,-9627.0899,0.5305
212,-827828.0,-9855.0952,0.5289
213,-851162.0,-8959.6,0.5273
214,-1149243.0,-13059.5795,0.5257
215,-1428919.0,-15702.4066,0.5242
216,-919407.0,-11350.7037,0.5226
217,-1026414.0,-12517.2439,0.521
218,-1258725.0,-13534.6774,0.5195
219,-1183418.0,-13149.0889,0.5179
220,-907578.0,-10313.3864,0.5163
221,-1108130.0,-11664.5263,0.5148
222,-1162154.0,-13057.9101,0.5132
223,-1168716.0,-12843.033,0.5117
224,-819381.0,-8535.2188,0.5102
225,-854829.0,-9604.8202,0.5086
226,-1247374.0,-14015.4382,0.5071
227,-1166857.0,-13412.1494,0.5056
228,-859757.0,-9769.9659,0.5041
229,-874278.0,-9107.0625,0.5026
230,-761645.0,-8856.3372,0.5011
231,-1128597.0,-11635.0206,0.4996
232,-989484.0,-10994.2667,0.4981
233,-724467.0,-7961.1758,0.4966
234,-1036814.0,-11393.5604,0.4951
235,-1078181.0,-11470.0106,0.4936
236,-1081073.0,-11879.9231,0.4921
237,-1077123.0,-12102.5056,0.4906
238,-868407.0,-9141.1263,0.4892
239,-1120897.0,-12594.3483,0.4877
240,-895454.0,-10061.2809,0.4862
241,-960760.0,-11171.6279,0.4848
242,-1059565.0,-10595.65,0.4833
243,-1125824.0,-11371.9596,0.4819
244,-1068584.0,-11016.3299,0.4804
245,-934495.0,-9072.767,0.479
246,-1061256.0,-11054.75,0.4775
247,-967585.0,-10404.1398,0.4761
248,-1169423.0,-12181.4896,0.4747
249,-1145136.0,-12182.2979,0.4733
250,-972901.0,-10691.2198,0.4718
251,-1231347.0,-14317.9884,0.4704
252,-978641.0,-10523.0215,0.469
253,-685909.0,-7884.0115,0.4676
254,-958303.0,-10087.4,0.4662
255,-663458.0,-6839.7732,0.4648
256,-1203390.0,-12535.3125,0.4634
257,-1034746.0,-11497.1778,0.462
258,-882717.0,-10264.1512,0.4606
259,-1078398.0,-11004.0612,0.4592
260,-907455.0,-9355.2062,0.4579
261,-1019368.0,-11080.087,0.4565
262,-1178609.0,-12673.2151,0.4551
263,-872557.0,-9089.1354,0.4538
264,-1051974.0,-10313.4706,0.4524
265,-943200.0,-10597.7528,0.451
266,-807174.0,-8773.6304,0.4497
267,-698242.0,-7198.3711,0.4483
268,-986786.0,-10725.9348,0.447
269,-920947.0,-9902.6559,0.4457
270,-628587.0,-6223.6337,0.4443
271,-863406.0,-9701.191,0.443
272,-921595.0,-9701.0,0.4417
273,-770424.0,-8466.1978,0.4403
274,-956252.0,-10065.8105,0.439
275,-1145801.0,-12591.2198,0.4377
276,-1236238.0,-12614.6735,0.4364
277,-934641.0,-9942.9894,0.4351
278,-1003039.0,-10340.6082,0.4338
279,-972415.0,-10456.0753,0.4325
280,-995264.0,-10701.7634,0.4312
281,-1064805.0,-12527.1176,0.4299
282,-793394.0,-8623.8478,0.4286
283,-828279.0,-8538.9588,0.4273
284,-1146489.0,-12068.3053,0.426
285,-934893.0,-10745.8966,0.4247
286,-755015.0,-8389.0556,0.4235
287,-1257561.0,-14454.7241,0.4222
288,-916748.0,-9167.48,0.4209
289,-1045075.0,-11611.9444,0.4197
290,-789700.0,-8583.6957,0.4184
291,-1160601.0,-12216.8526,0.4171
292,-762893.0,-7946.8021,0.4159
293,-845520.0,-8130.0,0.4146
294,-941853.0,-9709.8247,0.4134
295,-979500.0,-10646.7391,0.4122
296,-1039472.0,-10606.8571,0.4109
297,-1255652.0,-13798.3736,0.4097
298,-886325.0,-9958.7079,0.4085
299,-1278122.0,-13743.2473,0.4072
300,-853454.0,-8534.54,0.406
301,-1002792.0,-10782.7097,0.4048
302,-936226.0,-9651.8144,0.4036
303,-1071179.0,-11643.25,0.4024
304,-1075938.0,-11092.1443,0.4012
305,-1026842.0,-11537.5506,0.4
306,-855579.0,-9006.0947,0.3988
307,-876371.0,-9323.0957,0.3976
308,-1084571.0,-11297.6146,0.3964
309,-1114031.0,-11726.6421,0.3952
310,-1225202.0,-12630.9485,0.394
311,-778023.0,-8276.8404,0.3928
312,-693041.0,-7615.8352,0.3916
313,-820755.0,-9119.5,0.3905
314,-1108959.0,-11924.2903,0.3893
315,-1336011.0,-12723.9143,0.3881
316,-780577.0,-8216.6,0.387
317,-869963.0,-9456.1196,0.3858
318,-1184642.0,-12340.0208,0.3846
319,-1097233.0,-11083.1616,0.3835
320,-832820.0,-8955.0538,0.3823
321,-785064.0,-7929.9394,0.3812
322,-893764.0,-9714.8261,0.3801
323,-724339.0,-7873.25,0.3789
324,-715700.0,-7613.8298,0.3778
325,-1064925.0,-11209.7368,0.3766
326,-1172174.0,-12338.6737,0.3755
327,-1006029.0,-10702.4362,0.3744
328,-1009921.0,-9999.2178,0.3733
329,-1018160.0,-11066.9565,0.3721
330,-1066161.0,-10879.1939,0.371
331,-948815.0,-10093.7766,0.3699
332,-793804.0,-8535.5269,0.3688
333,-1031532.0,-10634.3505,0.3677
334,-937235.0,-10077.7957,0.3666
335,-538585.0,-5495.7653,0.3655
336,-1027628.0,-10276.28,0.3644
337,-634675.0,-6543.0412,0.3633
338,-1098917.0,-11567.5474,0.3622
339,-1091808.0,-11255.7526,0.3611
340,-984992.0,-10368.3368,0.36
341,-670670.0,-6914.1237,0.359
342,-869389.0,-9151.4632,0.3579
343,-1012944.0,-10231.7576,0.3568
344,-830404.0,-8560.866,0.3557
345,-741553.0,-8426.7386,0.3547
346,-988729.0,-10193.0825,0.3536
347,-990584.0,-10651.4409,0.3525
348,-821762.0,-8471.7732,0.3515
349,-790095.0,-8145.3093,0.3504
350,-776907.0,-7470.2596,0.3494
351,-756895.0,-7884.3229,0.3483
352,-873960.0,-9603.956,0.3473
353,-904395.0,-9135.303,0.3463
354,-1096675.0,-11423.6979,0.3452
355,-977651.0,-10743.4176,0.3442
356,-695665.0,-7322.7895,0.3431
357,-574402.0,-6312.1099,0.3421
358,-910998.0,-9795.6774,0.3411
359,-782445.0,-7824.45,0.3401
360,-830291.0,-8140.1078,0.339
361,-832070.0,-8238.3168,0.338
362,-686933.0,-7230.8737,0.337
363,-783814.0,-7998.102,0.336
364,-939584.0,-11185.5238,0.335
365,-1076732.0,-10453.7087,0.334
366,-757751.0,-7811.866,0.333
367,-727002.0,-7572.9375,0.332
368,-553684.0,-5428.2745,0.331
369,-894253.0,-9219.1031,0.33
370,-873104.0,-9001.0722,0.329
371,-1052238.0,-10418.198,0.328
372,-609553.0,-6095.53,0.327
373,-945109.0,-9948.5158,0.3261
374,-793031.0,-8260.7396,0.3251
375,-924270.0,-9151.1881,0.3241
376,-915479.0,-9739.1383,0.3231
377,-889293.0,-9562.2903,0.3222
378,-805827.0,-8222.7245,0.3212
379,-892875.0,-8668.6893,0.3202
380,-797407.0,-8393.7579,0.3193
381,-937875.0,-9769.5312,0.3183
382,-832210.0,-8579.4845,0.3174
383,-796381.0,-7584.581,0.3164
384,-889560.0,-9170.7216,0.3155
385,-913957.0,-9326.0918,0.3145
386,-870753.0,-8536.7941,0.3136
387,-719809.0,-7498.0104,0.3126
388,-701132.0,-7154.4082,0.3117
389,-683476.0,-6509.2952,0.3108
390,-654160.0,-6290.0,0.3098
391,-754337.0,-7697.3163,0.3089
392,-497940.0,-4930.099,0.308
393,-1076102.0,-11209.3958,0.307
394,-742269.0,-7813.3579,0.3061
395,-562159.0,-5511.3627,0.3052
396,-998435.0,-10085.202,0.3043
397,-967838.0,-9776.1414,0.3034
398,-655437.0,-6899.3368,0.3025
399,-656725.0,-6025.0,0.3016
400,-824441.0,-7777.7453,0.3007
401,-752643.0,-7526.43,0.2997
